original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Voyez comme on danse,fr,False,0,/eIj1K660sH3OiFKfVDNPrRZSo2O.jpg,,489415,tt8763008,5.128,/3SK8p4aRk5IKgvN6jpvRUiH8Gp0.jpg,2018-10-10,0,0,Released,,Kiss & Tell,False,5.9,97,"Drama,Comedy,","UGC,Les Films du 24,France 2 Cinéma,",,"fr,","FR,",0,,11,3,"Michel Blanc,"
Before Grenfell: A Hidden History,en,False,0,,,530430,,5.127,/j7HiucCbyLKHW8S7hnl1kOJrThM.jpg,2018-06-14,0,60,Released,,Before Grenfell: A Hidden History,False,0.0,0,,"Blast! Films,BBC Two,",,,"GB,",0,,1,1,"James Ross,"
One Small Step,en,False,0,/hRiQSKdb6hDxsINsMXKTKNjj9GJ.jpg,http://www.taikostudios.com/,549484,tt8783042,5.113,/4O13uunA2LmNvHpr7PjTCDUmSZ1.jpg,2018-06-25,0,8,Released,,One Small Step,False,7.7,91,"Animation,Adventure,Family,Fantasy,","Taiko Studios,",,"xx,","CN,US,",0,"adolescence,dream,cartoon,growing up,space,astronaut,no dialogue,fatherhood,father daughter relationship,short,",0,13,"Bobby Pontillas,"
The Nursery,en,False,0,/hccx23KvAa3cIfgJhq7w73FCoi8.jpg,http://thenurserymovie.com/,518240,tt5903358,5.078,/4gEHxFV5U8VXlKJ94m9Nt968kZl.jpg,2018-06-15,0,87,Released,Death isn't always final.,The Nursery,False,3.5,11,"Horror,Thriller,","Three Tortured Minds,Visuality Media Productions,",,"en,","US,",0,"babysitter,",6,3,"Christopher A. Micklos,"
Bodysnatch,en,False,0,/4S4CvKcy9DHLizJK61JMzUiCdKt.jpg,,529446,tt4465438,5.075,/IGzCSXgIRvr1xsjzCagCSkXfYg.jpg,2018-06-12,0,81,Released,,Bodysnatch,False,2.0,3,"Science Fiction,Thriller,","Picket Fence Entertainment,Anti-Villain Media,Pentatonic Productions,",,"en,","US,",0,,6,2,"Louis Benjamin Del Guercio,"
कारवाँ,hi,False,3038109,/5hAhfMlAk72zdbj3zrQFdcOpW11.jpg,,533237,tt7919680,5.07,/1fHcVlFbBUqw7V99XLEgkWQ8qOD.jpg,2018-08-03,3489863,125,Released,3 Lost Souls.. 2 Dead Bodies.. A Journey Of A Lifetime,Karwaan,False,7.0,42,"Adventure,Comedy,","RSVP Movies,",,"hi,ml,","IN,",0,"slice of life,",5,12,"Akarsh Khurana,"
Hide in the Light,en,False,0,/bRVKvAAKi1vQ9P7uBWhZDKMVerj.jpg,https://www.hideinthelight.com/,549671,tt4369136,5.069,/7SZVZE6ChQh752neDpd8oMYT3LL.jpg,2018-10-23,0,78,Released,Some places are meant to be left alone,Hide in the Light,False,6.5,10,"Horror,Thriller,Mystery,","Glix Entertainment,High Octane Pictures,",,"en,","US,",1,"darkness,orphanage,haunting,survival,demon,shadow,siblings,urban explorers,",11,17,"Mikey McGregor,"
Harry & Patty,en,False,0,/7E4U1p5EI3TXWGT8kV1SFzLhjqZ.jpg,,540315,tt8785496,5.069,/7oWmuway47g3Y4ddIGZV4nlemrh.jpg,2018-08-01,0,112,Released,,Harry & Patty,False,0.0,0,"Romance,Comedy,","Cineko Productions,",,,,0,"love,",11,13,"Julius Alfonso,"
VS.,en,False,0,/sOEEvGlLTqp06USLROWJzSGcOny.jpg,,543726,tt4177018,5.066,/A2F1h72JzpYxHGAU7BJzsBkVHBv.jpg,2018-10-19,0,100,Released,,VS.,False,6.1,9,"Drama,","BBC Films,Lorton Entertainment,Silvertown Films,",,"en,","GB,",1,,24,15,"Ed Lilly,"
無雙,cn,False,38272500,/pRi0LMO01N7Nz4XAwohZIF85XZi.jpg,,531384,tt7183578,5.065,/hM7PkXjn4Xr4t8laIsW40NRZtZo.jpg,2018-09-30,0,130,Released,,Project Gutenberg,False,6.9,35,"Action,Crime,","Noori Pictures,Emperor Motion Pictures,Huaxia Film Distribution Company,Bona Film Group,Shanghai Bona,Shanghai Alibaba Pictures,",,"cn,zh,","CN,HK,",0,,16,12,"Felix Chong,"
The Dawnseeker,en,False,0,,,546391,tt8548792,5.061,/q5zBRzZQkcrHn7PDm6gHChWHhIG.jpg,2018-08-16,0,82,Released,,The Dawnseeker,False,4.6,12,"Science Fiction,","Pikchure Zero Entertainment,",,"en,","US,",0,,6,5,"Justin Price,"
No One Would Tell,en,False,0,/sAsOpPAAhJMUg4dkQxIOSCBqh21.jpg,,548682,tt8883456,5.06,/cqx875MTqawWQFDLWrKR1KkSZ9e.jpg,2018-09-16,0,90,Released,,No One Would Tell,False,7.7,9,"Drama,Thriller,Mystery,TV Movie,","Lifetime,",,"en,",,0,"mystery,domestic abuse,relationship,",9,8,"Gail Harvey,"
Half the Picture,en,False,0,/2h0p1KL7irEJTweh5AxMj5AmKJD.jpg,https://www.halfthepicture.com/,490071,tt5713994,5.046,/qDkY5KB6iNHzDTMO8X4kuo0iypY.jpg,2018-06-08,0,94,Released,The women behind the camera. The stories behind the women.,Half the Picture,False,5.5,6,"Documentary,","Leocadia Films,",,"en,","US,",0,"woman director,",30,4,"Amy Adrion,"
Mo Amer: The Vagabond,en,False,0,/5HknEb3LzA5T81Kuld6Syv0Ti6b.jpg,https://www.netflix.com/title/80239503,550294,tt9060526,5.045,/heNInp9sT78QVWH36NEG1cvCqhL.jpg,2018-10-08,0,56,Released,,Mo Amer: The Vagabond,False,6.2,7,"Comedy,",,,"en,","US,",0,"stand-up comedy,",1,1,"Stan Lathan,"
Drew Michael,en,False,0,/7w0BNBDmK1ldfa311vLNVXSOFi5.jpg,https://www.hbo.com/specials/drew-michael,539985,tt8563704,5.027,/6x9dCWjlpQXhrNM8RHaqXLKZh1.jpg,2018-08-25,0,50,Released,,Drew Michael,False,6.5,6,"Comedy,TV Movie,","HBO,A24,",,"en,","US,",0,,2,11,"Jerrod Carmichael,"
תל אביב על האש,he,False,0,/qisTpMQ99wD2cuquHu72ime3TS8.jpg,,539056,tt5791098,5.026,/ryzojLKm8xEYu1F2sme8rFo1Qoy.jpg,2018-08-23,0,100,Released,,Tel Aviv on Fire,False,6.8,71,"Comedy,","Samsa Film,RTBF,BeTV,Artémis Productions,Shelter Prod,VOO,",,"ar,he,","BE,FR,IL,LU,PS,",0,,11,10,"Sameh Zoabi,"
Butterfly Kisses,en,False,0,/vB6rIwaUOgXk2C0HfbxUGVSvdF7.jpg,,480733,tt5792468,5.023,/89kHc3uaikDiLIX30ry0jIQn1iF.jpg,2018-10-23,0,91,Released,,Butterfly Kisses,False,5.9,18,"Documentary,Horror,","Four-Fingered Films,Cyfuno Ventures,",,,"US,",1,,16,37,"Erik Kristopher Myers,"
Weed the People,en,False,0,/ykSieRRkjfRUYHBTLLdASnZz4MD.jpg,https://www.weedthepeoplemovie.com/,502137,tt7968976,5.021,/3jHkqOfoZtjxXRhKa9gY3xMLymy.jpg,2018-10-16,0,98,Released,A healing revolution is growing,Weed the People,False,8.0,4,"Documentary,","BOBB Films,",,"en,","US,",0,"cannabis,cancer,treatment,child cancer,woman director,",4,10,"Abby Epstein,"
Ola de crímenes,es,False,0,/qeKBnNZhDnq2eNQTXD2CDzpsfw5.jpg,http://www.bowfinger.es/en/ola-de-crimenes/,529207,tt7459182,5.018,/6iK0eUBcBVT2LkcFXVpMB8gz92e.jpg,2018-10-04,0,98,Released,,Crime Wave,False,5.7,70,"Comedy,Crime,","Bowfinger,Historias del Tío Luis,Crimen Zinema,Mediaset España,Movistar+,Mogambo Films,Telecinco Cinema,",,"es,","ES,",0,,22,13,"Gracia Querejeta,"
Viking Destiny,en,False,0,/4206Yt8UPcq7DDmbwde9cWYZYp3.jpg,,537347,tt5657280,5.017,/1ujUwm5HW6YLG0dksEi5Wk5sJGi.jpg,2018-07-26,0,91,Released,Battle for the Throne,Viking Destiny,False,4.9,26,"Adventure,Action,Fantasy,","Fatal Black,Misfits Entertainment,Head Gear Films,",,"en,","GB,",1,"viking,norse mythology,",6,2,"David L.G. Hughes,"
The Year of Spectacular Men,en,False,0,/pgBoClMYQibgKdUp6XutB9g7OwX.jpg,http://www.marvista.net/catalog_items/1223,433448,tt5039578,5.011,/kOIfl8eBQxqMkFjERyno7EFYCdj.jpg,2018-06-15,0,102,Released,Quarter-life crisis. Full-on issues.,The Year of Spectacular Men,False,5.7,12,"Drama,Comedy,Romance,","Parkside Pictures,Tadross Media Group,",,"en,","US,",0,"mother,support,sister,relationship,post college,woman director,",21,13,"Lea Thompson,"
Songwriter,en,False,0,/mUB2dQAO2p9zVvcPpfEkkyPV2Yl.jpg,http://songwriterfilm.com/,503446,tt7975046,5.003,/yAtVtK6PjTchns6Jyxv0mvXUdfk.jpg,2018-08-17,0,84,Released,,Songwriter,False,9.0,9,"Documentary,","Murray Pictures,",,"en,","GB,",0,,9,10,"Murray Cummings,"
CTRL,en,False,0,/2HsUrTGR5xGeqIUFALtTR8IIYIT.jpg,,532657,tt4738626,4.99,/oMpWotn1k5Hom2LodElLJ2G0aIo.jpg,2018-08-25,0,80,Released,,CTRL,False,4.2,6,"Horror,Science Fiction,","Wanderland Productions,",,,"GB,",0,"computer virus,computer programmer,computer a.i.,reclusive,evolving,",4,3,"Harry Lindley,"
A Boy Called Sailboat,en,False,0,/1pbzvBXcAToKg7bu6TXdCVwyDC.jpg,http://www.sailboatthemovie.com,416673,tt2201211,4.988,/31C9f9C2Xgil5ivD0FkONcalKT8.jpg,2018-06-08,0,92,Released,"A boy with the most unlikely name, does the most unlikely thing...",A Boy Called Sailboat,False,6.9,15,"Drama,Comedy,Family,","Yellow Brick Films,Sailboat Productions,iCandy Productions,",,"en,es,","AU,US,",0,"sailboat,family,ukulele,drought,south west,",12,15,"Cameron Nugent,"
Dead in the Water,en,False,0,/6vVnfCQ1ygiFbRP0LOHyOqfNcpv.jpg,,551910,tt8883164,4.986,/evn7F3Y04GI2NGiQ4L08wYgVBND.jpg,2018-10-27,0,85,Released,,Dead in the Water,False,3.9,13,"TV Movie,Thriller,","Dandelion Productions,Out of Africa Entertainment,Blue Ice Pictures,",,"en,","US,",2,"expedition,ship,stranger,pacific  ocean,wreckage,illegal fishing,rescued,",8,5,"Sheldon Wilson,"
Real Naughty Housewives 2,en,False,0,,,541569,,4.985,/npEoGd92vkVXsbVMIBNqrdQmSk8.jpg,2018-08-01,0,101,Released,Two is better than one.,Real Naughty Housewives 2,False,5.5,2,,"Surrender Cinema,",,,"US,",0,"softcore,",7,1,"Cybil Richards,"
2307: Winter's Dream,en,False,0,/u1tERbLDYPtgEaWSS9uJZrdCAkN.jpg,,415671,tt4261326,4.98,/UcvxcPbj2B6TZX5waHHDJDzvId.jpg,2018-08-09,0,101,Released,The hunt is on,2307: Winter's Dream,False,4.2,15,"Science Fiction,","ULTRAMEDIA,Thorium 7 Films,Kenneth K. Martinez Burgmaier Films,Platinum Platypus,Good Deed Entertainment,",,"it,en,","US,",0,"post-apocalyptic future,mein kampf,assassination team,",23,41,"Joey Curtis,"
Cursed: The True Nature of Hereditary,en,False,0,,,673272,,4.973,/jO4KatQQznN1fBb1N0j8LIQYe25.jpg,2018-09-04,0,20,Released,,Cursed: The True Nature of Hereditary,False,7.5,4,"Documentary,","Lions Gate Films,A24,",,,"US,",0,,8,0,"Joey Curtis,"
Rick and Morty 'Exquisite Corpse',en,False,0,,,720650,,4.964,/pS6Dp0vjbpVbviYX2iTEgu4BbBM.jpg,2018-09-28,0,3,Released,,Rick and Morty 'Exquisite Corpse',False,0.0,0,,,,,,0,,0,1,"Matt Taylor,"
The Devil’s Passenger,en,False,0,,,624574,tt8874362,4.955,/gBnbuhIBG3JqGD6OTJ9TPoB5A2M.jpg,2018-10-16,0,5,Released,,The Devil’s Passenger,False,7.0,2,,"Flix Digital,",,"en,","US,",1,,0,1,"Dave Bundtzen,"
American Nightmares,en,False,0,/1uJIxKPxomW7ZON98aNiiXKDhst.jpg,,551554,tt7039000,4.955,/616M7qnzLRb15ZdIJu3SpH1Obs0.jpg,2018-10-11,0,90,Released,Hallow's Eve. Sleep Well Tonight.,American Nightmares,False,5.5,19,"Horror,Comedy,","Patriot Pictures,",,"en,","US,",0,,42,24,"Rusty Cundieff,"
Room for Murder,en,False,0,/Aofa8ckxmhohJDuldo4IwdtIPi7.jpg,,543016,tt7200856,4.934,/nCHFquwEQlJOnJU5PYfRC8ZZsE7.jpg,2018-07-07,0,87,Released,Danger is moving in.,Room for Murder,False,7.7,40,"Thriller,","MarVista Entertainment,",,"en,","US,",0,"older woman younger man relationship,mother daughter relationship,",9,2,"Rob Schmidt,"
In Like Flynn,en,False,20000000,/tR5q64eudIqq7UZ4QdIxYG6zmgj.jpg,https://www.umbrellaentfilms.com.au/movie/in-like-flynn,534094,tt5303442,4.927,/oPMEpcDlZVGa8xBhUUHteaPrvHw.jpg,2018-07-07,0,95,Released,Legend. Adventurer. Lover. Star.,In Like Flynn,False,5.4,23,"Comedy,Action,Adventure,","ILF AU Productions,308 Enterprises,",,"cn,en,el,","AU,CA,",0,"male friendship,biography,sydney, australia,australia,based on memoir or autobiography,papua new guinea,1930s,cinema on cinema,",28,54,"Russell Mulcahy,"
The Trump Prophecy,en,False,0,/typkBSAMmroZODnOpyofOKApVuk.jpg,,548887,tt8235296,4.922,/nO7tl2spcOu7zKWIZTIN9rVHTAr.jpg,2018-10-02,0,120,Released,One man's journey to find healing.,The Trump Prophecy,False,3.7,6,"Drama,","ReelWorks Studios,",,"en,","US,",0,"nation,prayer,god,based on a true story,firefighter,shofar,",24,8,"Stephan Schultze,"
Making The Five Heartbeats,en,False,0,/n4ZlVthB6xU6nXVxaxr64ygdAB.jpg,,557660,tt8829850,4.92,/nUUH5cwKO4REJpDmWRwrdxt5TZG.jpg,2018-08-27,0,85,Released,,Making The Five Heartbeats,False,0.0,0,"Documentary,",,,,,0,,0,1,"Robert Townsend,"
Käpt'n Sharky,de,False,0,/a8FPKGdqcNpY2SVte8Lcj29PLBV.jpg,,517800,tt7437638,4.918,/bSjPFdR6ekzqIvQ1cVfZKVtHkQ6.jpg,2018-08-30,0,73,Released,,Käpt'n Sharky,False,5.6,7,"Animation,Family,",,,"en,de,pt,","DE,",0,,3,2,"Jan Stoltz,"
解忧杂货店,zh,False,0,/kBj9qiT3cOD5vxkojkgY8HShjHT.jpg,,494734,tt7645502,4.917,/mk9TLiHwB2roehdCzwP9ydX0IXX.jpg,2018-10-13,0,105,Released,,Namiya,False,7.8,4,"Fantasy,Drama,","Emperor Motion Pictures,",,"zh,","CN,",0,"friendship,time loop,memory,",8,2,"Han  Jie,"
LEGO House: Home of the Brick,en,False,0,/19IQyVjQmdGwHBwKuBLSK3SflCo.jpg,,531002,tt8726442,4.915,/bWj1C0mBSPlw5x9QxlIhnFD9VaP.jpg,2018-06-15,0,47,Released,,LEGO House: Home of the Brick,False,7.3,12,"Documentary,",,,"en,","US,",0,,1,2,"Stinus Morel Vithner,"
Malevolence 3: Killer,en,False,0,/3NBOtCe3UShwYhXxVMHi1uzKPml.jpg,,537943,tt3487610,4.913,/kWoZgTHsEJmIM371XJ6P27p09gk.jpg,2018-10-11,0,89,Released,,Malevolence 3: Killer,False,5.8,15,"Horror,","Mena Films,Magnetic Media Productions,",Malevolence Collection,"en,","US,",0,"sequel,slasher,",19,23,"Stevan Mena,"
मनमर्ज़ियाँ,hi,False,0,/wMiOXnNvt9duYohroSl3ZszByu1.jpg,,523277,tt5474036,4.913,/uLySznKrDrRGP6R89F1oNarLQsE.jpg,2018-09-14,0,155,Released,,Manmarziyaan,False,7.0,31,"Romance,Drama,","Phantom Films,Colour Yellow Productions,Eros International,",,"hi,pa,","IN,",0,"love triangle,free spirited,",7,32,"Anurag Kashyap,"
Shut Up and Play the Piano,en,False,0,/nFjm4mIJLj91uK4uatnhYLDWzPs.jpg,https://www.shutupandplaythepiano.com/,500848,tt7929406,4.905,/365Z6A9jInM2n1U7Q0mezP7vHAR.jpg,2018-09-20,0,81,Released,,Shut Up and Play the Piano,False,6.7,6,"Music,Documentary,","Rapid Eye Movies,Gentle Threat,ZDF/Arte,",,"en,de,fr,","GB,DE,FR,",0,"entertainer,artist,rapper,pianist,piano,",6,13,"Philipp Jedicke,"
The Cleaning Lady,en,False,0,/msM3MoeypFhaFhp7MFjQMxqkISe.jpg,,534271,tt7044076,4.892,/v3nzQHHCaAQUw2hIfzBYktaMzfs.jpg,2018-08-24,0,90,Released,,The Cleaning Lady,False,5.7,40,"Horror,Thriller,","Olivargo,RLJE Films,",,"en,","US,",2,,11,32,"Jon Knautz,"
Garage Sale Mysteries: Murder In D Minor,en,False,0,/jEU6TgVtLBwBzE1ExSOHgGrAn3m.jpg,,540489,tt8750664,4.891,/rQvMNSWaTW8s6Seh9b1D7znQlNq.jpg,2018-08-26,0,84,Released,,Garage Sale Mysteries: Murder In D Minor,False,6.0,11,"Mystery,TV Movie,Crime,Drama,",,Garage Sale Mystery Collection,"en,","CA,",0,,20,2,"Neill Fearnley,"
Dead Squad: Temple of the Undead,en,False,0,/mFoZ1W0MK8rYFdvvxAKaLDEFxrJ.jpg,http://z13awakening.com,516082,tt5431946,4.889,/t9yQUutIUcKtsVbFnbmtex7rV62.jpg,2018-10-21,0,91,Released,All you need is dead,Dead Squad: Temple of the Undead,False,5.4,5,"Horror,","Black Rice Production,Movie Studio Bali,Six17 Films,",,"en,",,0,"rafting,jungle,zombie,doctor,creature,abandoned,human experiment,",14,15,"Dominik Hauser,"
గీత గోవిందం,te,False,0,/kIoUua7lCRvhNoScbzhGf5bCLB7.jpg,,540468,tt8590896,4.886,/sTreb0ajewXqeIqAyZ0IWtafoB5.jpg,2018-08-15,0,148,Released,,Geetha Govindam,False,6.7,35,"Romance,","GA2 Pictures,",,"te,","IN,",0,,17,11,"Parasuram,"
覚悟はいいかそこの女子。,ja,False,0,/kCUqC1zNMplpI4DjkGDNhMgl3ft.jpg,,519654,tt8718066,4.886,/558ie8nSapvnkUv69NrU6yMKZSO.jpg,2018-10-12,0,95,Released,,Lock-On Love,False,6.7,3,,"Toei Company,",,"ja,","JP,",0,,6,3,"Noboru Iguchi,"
Flight of the Conchords: Live in London,en,False,0,/9s6GdoHYOYo2oZ1o0vLNKDzA0T6.jpg,https://www.hbo.com/specials/flight-of-the-conchords-live-in-london,550416,tt4978510,4.885,/m3lJEwPM8i2oFjwNaGyc0PFrzUz.jpg,2018-10-06,0,88,Released,,Flight of the Conchords: Live in London,False,7.5,14,"Comedy,Music,","HBO,",,"en,","US,",0,"music,",3,17,"Hamish Hamilton,"
Icebox,es,False,0,/etyaD2bsVajLdJGMJhqlYBZtfLc.jpg,https://www.hbo.com/movies/icebox,543772,tt6341668,4.884,/sTlXEkcB865C6FCaJyFBRV4kixa.jpg,2018-09-09,0,86,Released,Searching for freedom. Caught in the system.,Icebox,False,7.2,19,"Drama,","HBO,",,"es,en,","US,",0,"undocumented immigrant,tattooed by gang,",6,3,"Daniel Sawka,"
Jim Gaffigan: Noble Ape,en,False,0,/6pEtdtPQxYJhEhFrB48sCLjVFAD.jpg,,530584,tt7535580,4.871,/bKpgemSb72TJTqheccjyWvlTrCv.jpg,2018-07-13,0,67,Released,,Jim Gaffigan: Noble Ape,False,7.4,16,"Comedy,","Comedy Dynamics,",,"en,","US,",0,"stand-up comedy,",1,17,"Jeannie Gaffigan,"
Bride of Scarecrow,en,False,0,/53wpZekQQluXGveqmMztaBXugx9.jpg,,566849,tt7906262,4.867,/uvwcF3SnKnwDl127Nh0LfdXeVkf.jpg,2018-10-03,0,89,Released,,Bride of Scarecrow,False,6.3,12,"Horror,","ChampDog Films,",,"en,de,","GB,",0,,6,2,"Louisa Warren,"
The Big Take,en,False,0,/92NMNpuiJQsKKQh7qbInKzGZCgL.jpg,,362676,tt2619512,4.867,/6fMk2KOraSkKejMBtkIagYTd4RR.jpg,2018-09-04,0,83,Released,It's murder to make a movie,The Big Take,False,4.7,9,"Thriller,",,,"en,",,0,,17,1,"Justin Daly,"
Lust Stories,hi,False,0,/9BcsLrAXifXK9LiGu6ZJbQyewt3.jpg,https://www.netflix.com/title/80991033,530154,tt8439854,4.861,/mP5HehSpCaRGd6ej66jxkhdl60B.jpg,2018-06-15,0,120,Released,Four Stories Four Climaxes,Lust Stories,False,6.2,68,"Drama,Romance,","RSVP Movies,Flying Unicorn Entertainment,",,"hi,","IN,",0,"anthology,",17,105,"Dibakar Banerjee,"
Science Fair,en,False,0,/9icy5Xp9Hr2Z0vpjGP5Jf4c3LfM.jpg,http://www.sciencefairfilm.com/,493121,tt7153434,4.858,/gxGNwPBvzHXlHB6llLlmQYS6KTl.jpg,2018-09-14,0,90,Released,What's the big idea?,Science Fair,False,7.2,14,"Documentary,","Muck Media,Fusion Media Group,National Geographic,",,"de,en,pt,","US,",0,"high school,science fair,",0,2,"Cristina Costantini,"
Wolfman's Got Nards,en,False,0,/9f16pRegNsOCQx4qXA6gMFMB3bQ.jpg,http://thesquaddoc.com/,517129,tt8206950,4.834,/exSBAnTy68SCz4k9S67zoVA29oM.jpg,2018-08-01,0,91,Released,,Wolfman's Got Nards,False,7.9,4,"Documentary,",,,"en,","US,",0,,33,42,"Andre Gower,"
Sharon 1.2.3.,en,False,0,/AfiVyhz85hKlwPHXohqFbDcQDQx.jpg,,354083,tt3127016,4.832,/n1eiLH7Y4WmWkzxt7hoooO8Wx0y.jpg,2018-09-21,0,80,Released,,Sharon 1.2.3.,False,5.2,15,"Romance,Comedy,","S3 Productions,JuntoBox Films,",,"en,","US,",0,,14,15,"Mark Brown,"
뷰티풀 뱀파이어,ko,False,0,/8G9SePAdBcT7G93infbz8fZHJq5.jpg,,538235,tt9089908,4.827,/ts0SWpmb5Jr7FC14cSRzdTXKBJG.jpg,2018-07-13,0,72,Released,"The more I like this boy, the higher my desire for blood rises.",Beautiful Vampire,False,6.9,11,"Romance,Fantasy,Drama,Family,","Siren Pictures,Kidari ENT,",,"ko,","KR,",0,"vampire,",4,7,"Jude Jung,"
Head Count,en,False,0,/zN05EihXyKa0HyEik79HLCYWFFg.jpg,,549935,tt7350614,4.825,/7oXyBgTZJGQ9eKmysvr0CnemYDP.jpg,2018-09-24,0,90,Released,,Head Count,False,5.7,45,"Horror,Mystery,Thriller,","Godmother Industries,",,"en,","US,",0,,11,23,"Elle Callahan,"
Breaking & Exiting,en,False,0,/lPNIcV5ozPiYsjMdkjDBLALVMHE.jpg,http://www.freestyledigitalmedia.tv/film/breaking-and-exiting/,533550,tt6285672,4.825,/ucZnGl4GJoTuIoJV2cX74k0WfK3.jpg,2018-08-17,0,78,Released,Some decisions are life changing,Breaking & Exiting,False,6.1,45,"Comedy,Drama,Romance,","Kali Pictures,",,"en,","US,",0,,11,10,"Peter Facinelli,"
Brampton's Own,en,False,0,/vEofchVY2WbxPXBpcTOVyTOvXjL.jpg,,557818,tt6185692,4.821,/xN4rlMn8jl6YBLUMaTjwM2NOokV.jpg,2018-10-19,0,89,Released,Find Your Way Home,Brampton's Own,False,4.4,18,"Drama,","Cloverhill Pictures,Perspective Productions,",,"en,","US,",0,"baseball,sports,hometown,",9,2,"Michael Doneger,"
A Horse from Heaven,en,False,0,/vT06tEfV6mXuhWo8QAoMXBNieeO.jpg,http://www.ahorsefromheaven.com/,500705,tt4738912,4.807,/1czsAXl9sGD5eS7LlaA6qC7mihZ.jpg,2018-06-09,0,89,Released,Love is a four-legged word,A Horse from Heaven,False,8.2,14,"Family,","Devotion Films,",,"en,","US,",0,"christian film,",15,3,"David de Vos,"
UFC Fight Night 138: Volkan vs. Smith,en,False,0,,,557309,,4.805,/iqpdyfTxMaTwR8ZLACfZtB5QHBU.jpg,2018-10-27,0,,Released,,UFC Fight Night 138: Volkan vs. Smith,False,0.0,0,,"Zuffa,",,"en,","US,",0,,12,0,"David de Vos,"
Last American Horror Show,en,False,0,/1ZMKiZwOiY8O1BIYNJKtaXVC2O9.jpg,,565762,tt8113950,4.801,/iZShPHNmkqTeVjGK2APaEYpdWE1.jpg,2018-06-30,0,82,Released,Watch it or die,Last American Horror Show,False,4.9,8,"Horror,Comedy,","Deep Murder Productions,MSR Studios,",,"en,","US,",0,"anthology,grindhouse,80s throwback,",6,4,"Michael S. Rodriguez,"
Wedding of Dreams,en,False,0,/A30XF0msWuVBcXfyUnQSLiG25aw.jpg,http://www.hallmarkchannel.com/wedding-of-dreams,543328,tt8351424,4.801,/l7W0SGzC2a0wqfbgA8lpwESQQfY.jpg,2018-09-08,0,120,Released,,Wedding of Dreams,False,5.7,6,"Romance,TV Movie,","Hallmark Entertainment,",,"en,","US,",0,,20,3,"Pat Williams,"
寝ても覚めても,ja,False,0,/72WXhWskda2QHSZUjbpJl7P3S4A.jpg,http://www.netemosametemo.jp/,487850,tt7112154,4.801,/ktXRH4abKGBktp3JavifH3aRTha.jpg,2018-09-01,0,119,Released,,Asako I & II,False,7.0,62,"Drama,","C&I Entertainment,Nagoya Broadcasting Network,Bitters End,Comme des Cinémas,",,"en,ja,","JP,",0,,18,11,"Ryūsuke Hamaguchi,"
The Necromancer,en,False,0,/yFxbWSinYR9Hun94M7NEX6q8VrQ.jpg,,556452,tt7240478,4.797,/qHvNh8mYMIyXKgFKYprLY9RrMHa.jpg,2018-10-26,7841,88,Released,There is evil inside all of us.,The Necromancer,False,3.8,6,"Horror,","Stronghold,",,"en,","GB,",0,"forest,horror,napoleonic wars,",17,14,"Stuart Brennan,"
RIPTIDE: Rumble,en,False,0,/1f7umSulivRiXhZIJc6znwLkZdn.jpg,,533714,,4.791,/souAdjxWh6JfemlP88kBWIKHMO6.jpg,2018-06-01,0,143,Released,,RIPTIDE: Rumble,False,0.0,0,,"RIPTIDE Wrestling,",,"en,","GB,",0,,2,0,"Stuart Brennan,"
Beach Babe Bingo,en,False,0,,,533566,tt8363908,4.784,/zFITUR71qC607CSlBv6FyO5zD5L.jpg,2018-06-30,0,80,Released,,Horndogs Beach Party,False,0.0,0,"Comedy,","New Dynamic,SoCal Cinema Studios,",,,"US,",0,,6,4,"Dustin Ferguson,"
Broken Star,en,False,0,/yj2PWno0BoGTa3srDIIXlV9oZtV.jpg,http://www.kandoofilms.com/movies/broken-star/,521410,tt4287234,4.783,/1dBWzF1olIsSgSc1jaDm8r45Qm8.jpg,2018-07-20,0,90,Released,Fame is to die for,Broken Star,False,5.0,9,"Thriller,","Kandoo Films,",,"en,","US,",0,,12,5,"Dave Schwep,"
Killer Night Shift,en,False,0,/xM7L6rkwtoKD8PGx7wR9VnGfkZ2.jpg,,546228,tt8107258,4.782,/auql3TKaL5Gc04nqVGyaeUVSGr9.jpg,2018-09-02,0,0,Released,,Killer Night Shift,False,5.0,7,"Thriller,TV Movie,","Sunshine Films Florida,",,"en,","US,",0,,7,18,"Ernesto Rowe,"
1/1,en,False,0,/q6aaH62MlLcYpKKQGgMuF7tp51S.jpg,http://gravitasventures.com/1-1movie/,413576,tt3445702,4.778,/hSr9f8ex7FIViB7Kg0HFJUl0qHN.jpg,2018-07-07,0,85,Released,,1/1,False,5.9,9,"Drama,","Narrator Entertainment,Fireglory Pictures,",,"en,","US,",0,,11,5,"Jeremy Phillips,"
RIPTIDE: International Waters,en,False,0,/k6mlQ2YtbzLreo07pV2t8v2TECU.jpg,,537926,,4.773,/jjecrr9PbLvipyAkG1Z56uKixYg.jpg,2018-07-06,0,143,Released,,RIPTIDE: International Waters,False,0.0,0,,"RIPTIDE Wrestling,",,"en,","GB,",0,,3,0,"Jeremy Phillips,"
