original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
The Work,en,False,0,/pNJ7rcfnuUpW5wJLcB37LmFAduI.jpg,http://www.theworkfilm.com/,438449,tt5836866,4.809,/yxPk4a44miDk17tNpqhrwnrf3DZ.jpg,2017-03-11,0,90,Released,Sometimes change can only come from the inside.,The Work,False,7.8,16,"Documentary,","Blanket Fort Media,",,"en,","US,",0,"prison,group therapy,",0,13,"Jairus McLeary,"
Fittest on Earth: A Decade of Fitness,en,False,0,,http://www.crossfit.com,438665,tt6491170,5.498,/fH5U8Rgql5UkDkkkRDNmuymzDhV.jpg,2017-02-01,0,116,Released,,Fittest on Earth: A Decade of Fitness,False,6.8,14,"Documentary,","Gravitas Ventures,",,"en,","US,",0,"health,sports documentary,fitness,crossfit,",14,14,"Mariah Moore,"
Blood Road,en,False,0,/gUcILxrLKBpsuXiRbfGYixOpGPd.jpg,http://bloodroadfilm.com/,459214,tt6900092,5.786,/NjnwL7kHOM0yGlFKtbu5BMZeMr.jpg,2017-03-15,0,96,Released,,Blood Road,False,5.4,7,"Documentary,","Red Bull Media House,",,"en,","US,",0,"vietnam,vietnam war,mountain biking,mountain bike,",7,24,"Nicholas Schrunk,"
One of Us,en,False,0,/hj5YhFv7WVhtoLD3fUUB8lRKau8.jpg,,446867,tt5974626,5.016,/zmXRi0hj7mNmOEjMNZbY6mwXpVQ.jpg,2017-03-14,0,86,Released,She wanted in to uncover the truth. Now she is dying to get out.,One of Us,False,4.8,23,"Mystery,Horror,Drama,TV Movie,",,,"en,fr,",,0,"cult,secluded,",8,3,"Blake Reigle,"
Boston,en,False,0,/xhSKyQDAEDB5BENSh8v4h0TR4Sr.jpg,http://bostonmarathonfilm.com/,453150,tt6654082,5.915,/hyQqw8xsVZyEGXGO4nixJIXPg0T.jpg,2017-02-23,0,114,Released,,Boston,False,7.6,28,"Documentary,","Closest to the Hole Productions,CBS Films,The Kennedy/Marshall Company,",,"en,","US,",0,"boston, massachusetts,marathon,boston marathon,",5,5,"Jon Dunham,"
Alien Invasion: S.U.M.1,en,False,1000000,/bZCjHladJ7miq1TlHb4MR0FQh0n.jpg,,457665,tt4279116,3.25,/RSEWZD65hUkfl4vwx75DYiVcet.jpg,2017-03-11,0,95,Released,Control your fear,Alien Invasion: S.U.M.1,False,4.7,42,"Science Fiction,","Syrreal Entertainment,",,"en,de,","DE,",0,"extraterrestrial,alien,conspiracy,soldier,alien invasion,military,rat,",6,3,"Christian Pasquariello,"
Campfire Kiss,en,False,0,/h0YECOdfWATJbvisBtOMev1hL91.jpg,http://www.hallmarkchannel.com/,445913,tt6386526,5.416,/uFwX0kQC8jIzHz9XQo2KOxtgaf1.jpg,2017-03-18,0,88,Released,,Campfire Kiss,False,6.3,20,"Comedy,Romance,TV Movie,",,,"en,",,0,,14,9,"James Head,"
Moglie e marito,it,False,0,/qbhV1av2F2edzTxgdtAuRzBtVUw.jpg,,445793,tt5753552,6.573,/pu2Ogkz1zrObFX8MGTaPqwfUq2V.jpg,2017-04-13,687505,100,Released,,Husband & Wife,False,6.7,257,"Comedy,","Groenlandia,Carnet,Errelle Invest,",,"it,","IT,",1,,13,3,"Simone Godano,"
The Boy Downstairs,en,False,0,/uuaPxq6mpgBnHX6dRvcH4BzUxNK.jpg,,449848,tt5096846,3.571,/vyevkDeoS2EZjmB8qEk6hyzQYlB.jpg,2017-04-23,13638,91,Released,Her ex-lover is her new neighbor.,The Boy Downstairs,False,5.9,25,"Romance,Comedy,Drama,","Motion Picture Capital,The Boy Downstairs Productions,Cliffbrook Films,",,"en,","US,",0,"brooklyn, new york city,ex-boyfriend ex-girlfriend relationship,woman director,",8,18,"Sophie Brooks,"
Don't Blink: Robert Frank,en,False,0,,,356324,tt4779036,5.385,/t7bK7GTMFWOq0ix5Zacf6hmlMNL.jpg,2017-04-13,0,82,Released,,Don't Blink: Robert Frank,False,6.6,9,"Documentary,",,,"en,","US,CA,FR,",0,"woman director,photgraphy,",8,8,"Laura Israel,"
Holy Grail,en,False,0,,http://www.pbnation.com/showthread.php?t=5587609,492238,,4.348,/fwT5i2yHgnWNn2PiU6iqaBiuPQp.jpg,2017-03-15,0,65,Released,Edmonton Impact have nearly done it all. But one title eludes them. World Cup Champions,Holy Grail,False,8.0,1,"Documentary,","Planet Eclipse,",,"en,","CA,GB,US,",0,"sports,paintball ,nxl,planet eclipse,edmonton impact,",2,13,"Dan Napoli,"
Mission Control: The Unsung Heroes of Apollo,en,False,0,/oOiG94dfEpvZzFhzzinKYVlRFgN.jpg,http://gravitasventures.com/mission-control/,440319,tt5959952,5.366,/5pBpq1fieUBcoFUM4lbGp8dUKR6.jpg,2017-03-14,0,101,Released,No giant leap is made alone.,Mission Control: The Unsung Heroes of Apollo,False,7.2,24,"Documentary,","Haviland Digital,",,"en,","US,",0,,11,5,"David Fairhead,"
The Holly Kane Experiment,en,False,0,/rudzNTwkKnFXfFMiuSSRHfIf0vU.jpg,https://www.thehollykaneexperiment.com/,450100,tt4862506,5.357,/nuJns2vtO5QLucBWj0DjhmWZvP8.jpg,2017-03-25,0,103,Released,Whose thoughts are you thinking?,The Holly Kane Experiment,False,5.8,18,"Drama,","Substantial Films,",,"en,","GB,",0,"experiment,psychologist,sensory deprivation,reprogram,subconscious,",9,2,"Tom Sands,"
Bon Cop Bad Cop 2,fr,False,0,/sELPrrpPgERd6ZpdNBdqLCrMftT.jpg,http://bcbc2.ca/en/,417489,tt4738174,7.477,/fOKJVyo6D4AmD6AZCggOJgIHeMP.jpg,2017-05-12,0,126,Released,"It's okay America, we've got your back.",Bon Cop Bad Cop 2,False,6.3,72,"Crime,Comedy,Action,","Jessie Films,Item 7,",Bon Cop Bad Cop Collection,"en,fr,","CA,",0,,47,6,"Alain Desrochers,"
Es war einmal in Deutschland,de,False,0,/fzrK3GpPsXSdASHYYFFzYbWk9hM.jpg,,434166,tt5609734,5.766,/ucLCeiL3pdIusT5lbNpVBPMTAAm.jpg,2017-04-06,0,102,Released,,Bye Bye Germany,False,6.7,40,"Comedy,Drama,War,","Entre Chien et Loup,Samsa Film,IGC Films,",,"en,de,","DE,",0,,11,15,"Sam Garbarski,"
Zilla and Zoe,en,False,0,/x7GUku04U7uN1kU6SMXsV988IGA.jpg,http://www.scalisepics.com/,477589,tt4817466,5.356,/abRc6EVbMsdmvnGZxDGj2zJFr5X.jpg,2017-05-17,0,104,Released,"To win the contest of her dreams, Zoe will have to turn her sister's wedding into a horror film.",Zilla and Zoe,False,5.6,10,"Comedy,Horror,","Indican Pictures,",,"en,","US,",0,"wedding,",2,4,"Jessica Scalise,"
The Bigfoot Project,en,False,0,/nDrn2wJhGtIsE3UC0JDHfoiQJay.jpg,,445727,tt2852500,5.274,/lYpg8nNA56ciQOm0MyXjW9SF63Z.jpg,2017-04-04,0,90,Released,Based on actual events. Not really.,The Bigfoot Project,False,5.9,7,"Comedy,","Midas Touch Media,Fallen Films,June Street Productions,",,"en,","US,",0,"horror spoof,bigfoot hunter,",9,2,"Ricardo Herrera,"
Pork Pie,en,False,0,/aTZ6gDClNk31kaAgjSrFEapXfZ7.jpg,http://www.porkpiemovie.com,429698,tt4834220,4.304,/rVq78wlHLWTf1QQ0BzdcBeg8vM.jpg,2017-02-02,0,105,Released,"The misfits, the mini, the mayhem.",Pork Pie,False,6.2,33,"Action,Comedy,Crime,","Southern Light Films,Four Knights Film,",,"en,","NZ,",0,"new zealand,protest,media,police,outlaw,remake,pursuit,lost love,road movie,mini cooper,escapade,",25,5,"Matt Murphy,"
Thumper,en,False,0,/3d1HJNldGIQScRVvCcsAfmC1hhu.jpg,,426260,tt5716380,5.341,/98aGP5j9vF51UwIusxq6OX947Rf.jpg,2017-04-20,0,93,Released,,Thumper,False,5.7,45,"Crime,Drama,Thriller,","Exhibit Entertainment,",,"en,","US,",1,"california,undercover agent,drugs,meth labor,",9,10,"Jordan Ross,"
Bethany,en,False,0,/qwrZ8YE6zTU32j9d1UASKUXCI9X.jpg,,444109,tt4516352,5.338,/jqJtJwTlzC6SfPTlGj4UXeJ35CV.jpg,2017-04-07,32075,90,Released,,Bethany,False,5.3,30,"Horror,","Brilliant Screen Studios,Grit Film Works,Koed Films,",,"en,","US,",1,"haunted house,death of mother,traumatic childhood,",11,35,"James Cullen Bressack,"
Carnage: Swallowing the Past,en,False,0,/5tJNlzfJGRvuouLxTXCYl7g4KCx.jpg,,447758,tt6667360,3.752,/8RQM8S8UJmVITcsMApkJWKVyroG.jpg,2017-03-19,0,65,Released,,Carnage: Swallowing the Past,False,7.3,23,"Comedy,Science Fiction,","BBC,",,"en,","GB,",0,,39,9,"Simon Amstell,"
Mustang Island,en,False,0,/pgImWMkMpTrpvqUey78YNehIewR.jpg,,422753,tt6589292,4.23,/48ctAekPWr5QKp4DAp5ECQWoDRe.jpg,2017-04-01,0,86,Released,,Mustang Island,False,6.1,14,"Comedy,Drama,","Pepper Island Films,",,"en,","US,",0,,4,9,"Craig Elrod,"
Britney Ever After,en,False,0,/32nrjJyeh6ANaIQ93s87HsHiTcA.jpg,http://www.mylifetime.com/movies/britney-ever-after,417263,tt5997492,4.189,/30shyNwayNs1hGfpJf2M7yhYQ77.jpg,2017-02-18,0,120,Released,,Britney Ever After,False,2.9,21,"Drama,TV Movie,","Asylum Entertainment,Lifetime,Side Street Post,",,"en,","US,",1,"biography,",12,9,"Leslie Libman,"
Chacun sa vie,fr,False,8560300,/kQiLktz1iY9Q7mesl00SVqKRKIa.jpg,,437399,tt5825150,5.309,/mNDWkXxzMmG6xNiBNgjBmCaftOA.jpg,2017-03-15,0,113,Released,"They don't know each other, but they are all to decide on the fate of a fellow human being.",Everyone's Life,False,4.3,64,"Comedy,Romance,","Les Films 13,",,"fr,it,","FR,",0,,44,2,"Claude Lelouch,"
This Is Us,en,False,0,,,459468,tt5617898,6.619,/6KWHUwr9lmeuWzC7tiu0A0bUIgA.jpg,2017-05-27,0,90,Released,,This Is Us,False,7.0,2,"Drama,",,,"en,",,0,,2,2,"Jerry J. White III,"
"La verità, vi spiego, sull'amore",it,False,2469509,/8G6ecVHlBSDD7YnoLfZ9rAtbnVO.jpg,,447916,tt5802944,5.304,/udA49ZVjWcf7FX5D4IzUyyUxnOK.jpg,2017-03-30,0,92,Released,,The Truth About Love Is...,False,5.6,93,"Comedy,Drama,Family,","Notorious Pictures,",,"it,","IT,",0,,9,5,"Max Croci,"
Harry Styles: Behind the Album,en,False,0,/ejsxgl5Mb0YXHPbZFkVas41ktg.jpg,http://hstyles.co.uk/,456806,tt6922018,5.301,/M9Ejub7fkAkBsqt6gz3gZJU5gO.jpg,2017-05-15,0,50,Released,,Harry Styles: Behind the Album,False,8.3,49,"Music,Documentary,","Fulwell 73,Apple,",,"en,","GB,",0,"music,",6,10,"Hayley Collett,"
Tilt,en,False,0,,,453203,tt5435476,3.915,/aW0VILEFPeSeuSgQlRgO7Ooqdwn.jpg,2017-04-22,0,99,Released,,Tilt,False,6.3,12,"Thriller,Horror,Drama,","ReKon Productions,",,"en,","US,",0,,7,3,"Kasra Farahani,"
Jo Koy: Live from Seattle,en,False,0,/psfrTGyAFEuMQMct1m3IqECJkyk.jpg,https://www.netflix.com/title/80134826,449359,tt6720442,4.905,/wKEGwRmv7mAPaQ00bpIPvr8KROq.jpg,2017-03-28,0,63,Released,,Jo Koy: Live from Seattle,False,6.8,20,"Comedy,","Art & Industy,",,"en,","US,",0,"stand-up comedy,",1,30,"Shannon Hartman,"
Is Genesis History?,en,False,0,/yU4M3ILv5jzACRrw7rxd8I27sm1.jpg,http://www.isgenesishistory.com/,437783,tt6360332,4.234,/mLTn5BFQuAttnfVtiHxJcFL4cqd.jpg,2017-02-23,0,100,Released,"""Nothing in the world makes sense except in the light of Genesis."" -Dr. Del Tackett",Is Genesis History?,False,5.0,6,"Documentary,",,,"en,",,0,,1,2,"Thomas Purifoy,"
Blue Line,en,False,5500000,/pJzMAt6hMuNwHjW0zvY6qv8p5iJ.jpg,,402243,tt3972110,5.644,/t3YzIfJZsanh4hiZgddHKWOaKUx.jpg,2017-03-17,0,90,Released,,Blue Line,False,4.0,3,"Action,Thriller,","Hollywood Media Bridge,Switzer Entertainment Group,Dawn's Light,",,"en,","US,",1,,9,16,"Jacob Cooney,"
After School Special,en,False,0,/9OZ73xr3UudPw9bk4FprgBrviYC.jpg,,146834,tt3291632,4.735,/8jk3vOYqcISvtIbhxqTmuQ57lw6.jpg,2017-05-30,0,78,Released,Education just got higher.,After School Special,False,3.7,6,"Comedy,Adventure,Crime,","Gravitas Ventures,Dawn's Light,Safier Entertainment,Taylor & Dodge,Switzer Entertainment Group,",,"en,","US,",0,,12,12,"Jared Cohn,"
Tracy Morgan: Staying Alive,en,False,0,/n8ODmEUzv6iO0dBuVbKsat16DPj.jpg,,456210,tt6680270,5.266,/khMAxp24RhZeZYgLup0uSgRlU58.jpg,2017-05-16,0,60,Released,,Tracy Morgan: Staying Alive,False,6.4,28,"Comedy,",,,"en,",,0,"stand-up comedy,",1,1,"Ryan Polito,"
King Charles III,en,False,0,/jVrwsONwPDudZOwvgvsLabSDMOd.jpg,,456187,tt6253522,6.062,/4w1pbyY0DTo5HXWN0zp6xeUHajK.jpg,2017-05-10,0,89,Released,,King Charles III,False,6.6,17,"Drama,",,,"en,","GB,",0,"palace,prince charles,king of england,british monarchy,near future,",13,2,"Rupert Goold,"
"Burn Motherfucker, Burn!",en,False,0,/2AUkDmAp3faSww2K4Qvbw03UswO.jpg,http://www.sho.com/titles/3445958/burn-motherf-cker-burn,449253,tt6175670,5.261,/nEFxVTf28wgGiI2kaPd0gyXA2kz.jpg,2017-04-21,0,90,Released,The fire started long before the city burned,"Burn Motherfucker, Burn!",False,7.5,2,"Documentary,","Mass Appeal,Showtime Networks,",,"en,","US,",0,"police brutality,los angeles riots,",7,1,"Sacha Jenkins,"
Joe's War,en,False,0,/lWhZG7ididZK0ImknlbQzqbS9ko.jpg,,454430,tt3147284,4.081,/8Uf5QYGPMbEcY9k95A5NRXQtJOZ.jpg,2017-03-17,0,107,Released,The war was only the beginning.,Joe's War,False,4.0,1,"Drama,War,","Phase One Pictures,",,"en,","US,",0,"post traumatic stress  disorder,war veteran,u.s. soldier,tour of duty,",8,3,"Phil Falcone,"
Uncertain,en,False,0,/4klyTokplV9xN7tM7eabtZGXsBa.jpg,http://www.uncertainfilm.com,333295,tt2630352,5.253,/6LpJlqR9vBpc50zRKDo3Hzl7L9J.jpg,2017-03-09,0,82,Released,,Uncertain,False,6.7,6,"Documentary,","Lucid,",,"en,","US,",0,"woman director,",0,8,"Ewan McNicol,"
Tupac Assassination: Battle For Compton,en,False,0,/8sep2cz5bOYOVcapYzPwTlTZBI.jpg,,448281,tt6793524,4.48,/e4KIzm5niiGUcIPaKBA08MnmvCx.jpg,2017-03-07,0,139,Released,,Tupac Assassination: Battle For Compton,False,6.3,6,"Documentary,",,,,"US,",1,"beef,record label,murder,gang,conspiracy theory,police corruption,corrupt politician,rap star,",0,4,"Richard Bond,"
"Can't Stop, Won't Stop: A Bad Boy Story",en,False,0,/ejwQKg9CcvJNlRCBWCIcm6M6Mnk.jpg,,455732,tt6628790,4.85,/gRtGyoIyF9bHn9W88O6ffpOvJdj.jpg,2017-04-27,0,80,Released,,"Can't Stop, Won't Stop: A Bad Boy Story",False,6.9,10,"Documentary,Music,","Live Nation Productions,Apple,",,"en,","US,",0,,0,1,"Daniel Kaufman,"
District C-11,en,False,0,,http://greenappleent.com/project/district-c-11/,414091,tt3324852,4.389,/l9SxBVzrieUbBKr1lhaJ8StF2wD.jpg,2017-03-21,0,90,Released,,District C-11,False,3.0,3,"Drama,Science Fiction,Thriller,Action,Crime,","Green Apple Entertainment,Camp 9 Films,",,"en,","US,",0,"martial law,sci-fi thriller,political thriller,",17,8,"Wes Williams II,"
The Unwilling,en,False,0,,http://theunwilling.com,507201,tt4781446,4.628,/2qDAk8SBnA88YXnRu4EvQzoobBi.jpg,2017-03-01,0,81,Released,EVIL IS INSIDE,The Unwilling,False,4.3,11,"Horror,Thriller,","Rough Diamond Productions,Northern Productions,Corrales Digital,Bertone Visuals Productions,",,"en,","US,",0,,11,22,"Jonathan Heap,"
The Time of Their Lives,en,False,0,/jcPaz0dPZojVn5uwvS2VF8ruEZ0.jpg,http://timeoftheirlivesfilm.co.uk/,442353,tt3415992,5.425,/m1fG8mi6CVm9KACEA6ED1EWcJCR.jpg,2017-03-10,0,105,Released,It's never too late for another chance.,The Time of Their Lives,False,4.9,21,"Comedy,","Head Gear Films,Bright Pictures,Creativity Capital,",,"en,it,pt,","GB,",0,"road trip,elderly,",8,36,"Roger Goldby,"
Let It Fall: Los Angeles 1982-1992,en,False,0,/jIrlyDQEqJGMRI29Ji4i6BVMCPB.jpg,https://www.letitfallmovie.com/,451974,tt6379314,5.215,/sfMHsRoO64j6yfZCPosfQWi5y5y.jpg,2017-04-21,0,144,Released,The Rodney King Riots didn't start with Rodney King,Let It Fall: Los Angeles 1982-1992,False,7.7,17,"Documentary,History,","ABC Studios,",,"en,ko,","US,",0,"police brutality,civil rights,looting,race riot,arson,racism,los angeles, california,1980s,1990s,los angeles riots,korean american,south central los angeles,criminal justice system,",6,4,"John Ridley,"
Sacrilege,en,False,0,/tOsEIFMU5eymEf1nmHuKr7h71Yd.jpg,,457081,tt5848862,5.155,/a21EQ1wWSGSA4iINEwxJTejJhYU.jpg,2017-05-02,0,97,Released,"If you can hear it, then you are already dead.",Sacrilege,False,4.3,12,"Horror,","Cinedigm Entertainment,",,"en,","US,",0,"gift,yard sale,ghost hunter,ghost,music box,haunted,melody,",8,4,"Paul Catalanotto,"
Five Came Back,en,False,0,/jJ7kAlZN2p9jK5qn6SdIG6iYvxb.jpg,https://www.netflix.com/title/80049928,449758,tt6587094,5.279,/2XlOc0kQGK9q7Xjq77FLBllppm8.jpg,2017-03-31,0,195,Released,They showed the war to the world,Five Came Back,False,8.1,33,"Documentary,War,","Passion Pictures,Amblin Television,Rock Paper Scissors,",,"en,","US,",0,"post world war ii,",6,22,"Laurent Bouzereau,"
"A Woman, a Part",en,False,0,/w3NcWASmxFzcwgqmEGQamOR2G4o.jpg,http://www.awomanapart.com,376088,tt4637878,5.089,/23O4nJPSfqav0ybDwkBjPApfM8O.jpg,2017-03-22,0,97,Released,Can a Life be Rewritten?,"A Woman, a Part",False,6.5,10,"Drama,","Durga Entertainment,Speculative Pictures,Infinitum Productions,",,"en,","US,",0,"woman director,",16,13,"Elisabeth Subrin,"
I peggiori,it,False,0,/l9fkD0jJAaGxbahlY1LKfoX6G83.jpg,,455349,tt6869782,4.06,/ezb8qM8OnE6FnWdOXYC6GnhGzhM.jpg,2017-05-18,0,95,Released,,I peggiori,False,6.5,84,"Action,Comedy,","Warner Bros Pictures Italia,",,"it,","IT,",0,,7,6,"Vincenzo Alfieri,"
Escaping Dad,en,False,0,/4yinzRkV3CjoaveRzPGVMdSfwfh.jpg,,465926,tt6698648,4.519,/kJIQGo3oHTB7FkMCZvvaR3wEDeV.jpg,2017-05-21,0,90,Released,,Escaping Dad,False,6.2,16,"Thriller,","Indy Entertainment,",,"en,es,","US,",0,"thriller,",11,2,"Ross Kohn,"
Crazy Famous,en,False,0,/xUIeaq9NNoFZ8mBgKWUlo6ciMxt.jpg,,486329,tt3832126,5.163,/4ow5UHEMiGPabl1Phna33Ttlh8s.jpg,2017-03-17,0,78,Released,How far would you go for fame?,Crazy Famous,False,5.0,11,"Action,Comedy,TV Movie,","Crazy Famous Productions,",,"en,","US,",0,"misfit,fame,mental institution,obsessed,",10,2,"Paul Jarrett,"
3 Idiotas,es,False,0,/73icc1rjNGZwuAa9Ife6frwHQnN.jpg,http://videocine.com.mx/peliculas/3-idiotas/#sinopsis,346034,tt3685624,5.158,/hZB9NvNLcxdmoiAh58ZfG8vdXjf.jpg,2017-04-02,0,106,Released,Dare to be an idiot.,3 Idiotas,False,7.4,67,"Family,Comedy,","Reencuentro Films,Greenlight Productions,Eficine,",,"es,","MX,",0,,13,12,"Carlos Bolado,"
It Was Fifty Years Ago Today! The Beatles: Sgt. Pepper & Beyond,en,False,0,/lCOX24hgFN1QrrDwbEbffLdHXr2.jpg,,459591,tt2134077,5.157,/67oSOM1yGEB59pWh4Qa1pCwWOae.jpg,2017-05-26,0,113,Released,,It Was Fifty Years Ago Today! The Beatles: Sgt. Pepper & Beyond,False,5.5,17,"Documentary,","A Geezer & A Blonde Productions London,",,,"GB,",0,"john lennon,the beatles,paul mccartney,",24,9,"Alan G. Parker,"
Face 2 Face,en,False,0,/527qRSI0sWIvyBg5HLSDJRI8WBZ.jpg,http://www.seeface2face.com/,470901,tt4835940,4.745,/ySHBzrEt1waEXlCsItLJ3zPJAFv.jpg,2017-04-23,0,88,Released,,Face 2 Face,False,5.9,32,"Drama,","Toronto Brothers,",,"en,","US,",1,"sexual abuse,bullying,coming of age,lgbt,childhood friends,video chat,",19,29,"Matthew Toronto,"
Assholes,en,False,0,/2sc4EwJCJVLLxIiWbQoEB0bYeEk.jpg,,438491,tt6098486,4.903,/aVoMQoaSkhamoB1OWXW6fyT91ZP.jpg,2017-03-11,0,73,Released,,Assholes,False,6.5,4,"Comedy,Drama,Romance,",,,"en,","US,",0,"new york city,falling in love,recovering addict,relapse,",7,17,"Peter Vack,"
Daughter for Sale,en,False,0,/r7hWJ4AuG3jf0bTY6Sib3WtY02p.jpg,,466308,tt6208580,3.863,/8Wsp8SOgd2vZwL1HkxdCe3nfuyg.jpg,2017-05-23,0,90,Released,,Daughter for Sale,False,4.0,11,"Thriller,TV Movie,",,,"en,",,0,"thriller,",16,2,"Farhad Mann,"
Little Boxes,en,False,0,/mvmzTlElgkPQQ6EZuME01zYfWy3.jpg,,390407,tt5030402,4.771,/2MARwPALPBlLUN9OyBqvDdeSenQ.jpg,2017-04-14,0,84,Released,,Little Boxes,False,6.5,33,"Comedy,Drama,","Related Pictures,Kid Noir Productions,Mighty Engine,",,"en,","US,",0,"new york city,move,washington state,white town,interracial family,",11,14,"Rob Meyer,"
Punching Henry,en,False,0,/gS295rP05A1KYmTNFPL6ejtCCuH.jpg,,321757,tt4283414,5.371,/3Ej85r08YjERgjc914aCKhyvvhv.jpg,2017-02-24,0,98,Released,Comedy isn't funny.,Punching Henry,False,6.0,28,"Comedy,","Whitewater Films,Permut Presentations,Tilted Windmill Productions,Kandoo Films,",,"en,","US,",1,"comedian,television producer,los angeles, california,songwriter,struggling career,ambushed,",28,6,"Gregori Viens,"
Citizen Jane: Battle for the City,en,False,0,/muQXwOkf2V0RBQFmPk1aiVOKsyV.jpg,http://www.altimeterfilms.com/citizen-jane-battle-for-the-city/,411013,tt3699354,5.64,/5oX9F1kLbqH08Gt5y8plRG0KFRe.jpg,2017-04-21,0,92,Released,,Citizen Jane: Battle for the City,False,7.3,12,"Documentary,","Altimeter Films,",,"en,","US,",0,,11,26,"Matt Tyrnauer,"
Katherine Ryan: In Trouble,en,False,0,/fYpS0xs6ceCWiRIydK9lfVsqOy8.jpg,,439107,tt6540084,4.74,/oydncI3K8D8D3gqq2RKW43PYZeZ.jpg,2017-02-14,0,63,Released,,Katherine Ryan: In Trouble,False,6.4,32,"Comedy,","Real Talent Ltd,",Katherine Ryan Standup Collection,"en,","GB,",0,"stand-up comedy,",1,12,"Colin Dench,"
VooDoo,en,False,0,,https://www.facebook.com/vood00film/,442824,tt3350996,5.01,/c4r4VLRGxhcjKbg013jdwvCBeuw.jpg,2017-02-24,0,84,Released,You're going to Hell,VooDoo,False,4.7,16,"Horror,","Hypercube Films,",,"en,","US,",0,"voodoo,hell,vacation,curse,los angeles, california,demon,cousin cousin relationship,possesion,orc,southern girl,",15,2,"Tom Costabile,"
Tripoli Cancelled,en,False,0,,,452179,tt6848934,4.149,/yDHinp8e7PyySOF0O5A5IUVnq73.jpg,2017-04-08,0,95,Released,,Tripoli Cancelled,False,6.5,4,,,,"en,","BD,GR,DE,US,GB,",1,,1,2,"Naeem Mohaiemen,"
Django,fr,False,0,/xxkg8Z26EHpcrPyynsSapieY26v.jpg,,436334,tt6247936,7.157,/lrtfHvfGZbfhyuWMbCQZjdbZnId.jpg,2017-04-26,11722,117,Released,,Django,False,6.3,96,"Drama,History,Music,","Fidélité Films,Arches Films,Moana Films,Curiosa Films,Pathé!,France 2 Cinéma,Rhône-Alpes Cinéma,Région Ile-de-France,CNC,Canal+,Ciné+,France Télévisions,",,"de,fr,en,","FR,",0,,20,11,"Étienne Comar,"
Cat Skin,en,False,0,/hrHhAuC1XZjR992buKpTQnRhmqu.jpg,,487624,tt4264716,5.139,/ohbF5C9i4tyMMOk7sVDTemesZ2e.jpg,2017-04-21,0,97,Released,,Cat Skin,False,3.5,12,"Drama,Romance,",,,,"GB,",0,"lesbian interest,lgbt,lesbian romance,",6,8,"Daniel Grasskamp,"
Il padre d'Italia,it,False,0,/tg5oyRePbVkvRmaxGYdsxlBJQoi.jpg,,445203,tt5612576,6.528,/kybO5ouvT31Xy6gAo7t1P6qEYea.jpg,2017-03-09,0,93,Released,,There is a Light,False,7.1,142,"Drama,","Rai Cinema,Bianca Film,",,"it,","IT,",0,"italy,road trip,pregnant woman,",11,7,"Fabio Mollo,"
À voix haute,fr,False,0,/6HZgAjDTJ4xTYqShZbKqzHGzCzl.jpg,,452406,tt6481262,4.777,/f6xznqPTxSgtRuED0YML7mr9bsh.jpg,2017-04-12,0,95,Released,The power of words,Speak Up,False,7.9,104,"Documentary,",,,"fr,","FR,",0,,26,5,"Stéphane de Freitas,"
Swing State,en,False,0,/lw2l1hqLmXGIl89y4Z1oAmwVjSd.jpg,https://www.facebook.com/swingstatemovie,398780,tt5301544,4.176,/lb1LDus4hIuONUqKp0Ik85DDcUT.jpg,2017-02-03,0,95,Released,Finally the American voters have a liar they can believe in.,Swing State,False,3.2,5,"Comedy,","VMI Worldwide,Thunk Enterprises,Circle 4 Entertainment,",,"en,","US,",0,,19,5,"Jonathan Sheldon,"
Mad to Be Normal,en,False,0,/d89tet6rRHxAd8xil629J57eP11.jpg,,369090,tt4687410,3.976,/g9j4FgzyPIoaGAWzC2qogmUvq6h.jpg,2017-04-06,0,106,Released,,Mad to Be Normal,False,6.0,15,"History,Drama,","GSP Studios,Gizmo Films,Bad Penny Productions,",,"en,","GB,",0,"biography,",36,36,"Robert Mullan,"
The Covenant,en,False,0,,,432364,tt5607782,4.814,/wsd4dWaVklbdYPWHl7eGbKRAODv.jpg,2017-02-07,0,90,Released,Evil has descended,The Covenant,False,4.6,18,"Horror,","FunHouse Features,",,"es,en,","US,",0,"isolation,possession,demon,evil force,",15,6,"Robert Conway,"
Tempestad,es,False,0,,,292109,tt3800560,3.983,/uU14lGYBtY4FnsorF08JSlzDneU.jpg,2017-04-02,0,105,Released,,Tempestad,False,7.2,7,"Documentary,","Terminal,Pimienta Films,bambú|audiovisual,Cactus Film & Video,",,"es,","MX,",0,"human trafficking,woman director,",2,22,"Tatiana Huezo,"
Needlestick,en,False,0,,http://www.needlestickthemovie.com/,443046,tt2523096,5.064,/9PMH40uOTc2cwjhBmqGwK779EE3.jpg,2017-02-21,0,85,Released,Cross Your Heart. Hope To Die.,Needlestick,False,3.1,10,"Horror,Thriller,","Royale Greenstone Entertainment,Decipher Entertainment,Mass Effect Productions,",,"en,","US,",0,"dancer,experiment,aging,mad scientist,hospital,cure,needle,medical drama,",12,11,"Steven Karageanes,"
