original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
NXIVM -  Multi-Level-Marketing,en,FALSE,0,/7no0Vp5E4AnKoviQT5upxLJx1lg.jpg,,552382,tt9090410,1.057,/ktJ8UVrERXEewrSjpWbmeBNF7JD.jpg,12/15/2017,0,28,Released,,NXIVM -  Multi-Level-Marketing,FALSE,2,1,"Documentary,TV Movie,","ABC News,",,,"US,",0,"cult,",9,3,"David Sloan,"
密战,zh,FALSE,0,/34sizeATFSw4pZuiKCYhdJkwArZ.jpg,,492851,tt7628068,1.045,/fmOOzsq6lDPmpCnjFQ9QXzBzOkr.jpg,11/3/2017,0,0,Released,,Eternal Wave,FALSE,4,1,"Thriller,",,,"zh,","CN,",0,,15,3,"Siu-hung Chung,"
Réquiem para un Film Olvidado,es,FALSE,0,,,550424,,1.275,/8tp77r0N2nxJ7VUzhZvrFU6K486.jpg,11/25/2017,0,66,Released,,Réquiem para un Film Olvidado,FALSE,0,0,"Documentary,",,,"es,",,0,,3,1,"Ernesto Baca,"
Drain Alcatraz,en,FALSE,0,/i4F8QMPND3bruAlhJexHmbau3XY.jpg,http://natgeotv.com/int/drain-alcatraz,537287,tt7823038,1.615,/cwKRHKjKZz9dCsGhWrXf1wUrCKw.jpg,12/19/2017,0,45,Released,,Drain Alcatraz,FALSE,5.7,3,"Documentary,","Mallinson Sadler Productions,Northern Sky Entertainment,",,"en,","US,",0,,1,2,"Wayne Abbott,"
Zombie Bite,en,FALSE,0,,,485809,tt4333132,1.083,/fdJlgLScCNDdH0LFhqWLFrURh94.jpg,11/23/2017,0,85,Released,,Zombie Bite,FALSE,6,2,,,,,,0,,1,2,"King Jeff,"
Brujas,es,FALSE,0,,,538958,,1.027,/4RVjUPrARUm0RiCtWuKXJSHcCai.jpg,11/27/2017,0,50,Released,,Witches,FALSE,0,0,,,,,,0,,0,1,"Carmen Amelia Rojas Gamarra,"
Nadie sabe para quien trabaja,es,FALSE,0,/ooEHg8mlWdFcStBJidj8obV9lj1.jpg,,493557,tt7939564,1.362,/wsPEejp5zlbi2doGmIi15YNCI8.jpg,12/21/2017,0,0,Released,,Nadie sabe para quien trabaja,FALSE,7.3,3,"Comedy,",,,"es,",,0,,4,1,"Harold Trompetero,"
The Iron Triangle,en,FALSE,0,,,494792,tt6337282,1.77,/fVa0dVOxmxu470N7AjJ3OYY6kfM.jpg,11/11/2017,0,83,Released,,The Iron Triangle,FALSE,0,0,,,,,,0,,0,2,"William Lehman,"
Die Vierhändige,de,FALSE,0,/u4q7CKtfYLXwV0c9LrNga7JtFu2.jpg,,459937,tt6047482,1.69,/royswZqbLgTP45ReP8B5jFROd0f.jpg,11/30/2017,0,87,Released,,Four Hands,FALSE,5.5,14,"Thriller,Drama,","Camino Film,",,"de,","DE,",0,"sister,",9,6,"Oliver Kienle,"
Survivorz,en,FALSE,0,,,519054,,1.33,/dgs2XuuvWnaPvxm5PFFFRjUtHIZ.jpg,11/19/2017,0,83,Released,,Survivorz,FALSE,2.8,2,"Horror,","TudorFilms Production,",,"en,",,0,"zombie,zombie apocalypse,",9,5,"Tudley James,"
ネコぱらOVA,ja,FALSE,1049552,/fO1KKguefWcHbmib3FNhiC7x86R.jpg,http://nekoparaova.com/,532414,tt7778900,2.373,/tdyyfeY3bdWfb1SyamE5qolyjXG.jpg,12/21/2017,0,58,Released,NEKOPARA OVA,NEKOPARA OVA,FALSE,7.8,4,"Drama,Comedy,Romance,Animation,","NEKO WORKs,Sekai Project,Felix Film,ixtl Co., Ltd.,",,"ja,","JP,US,",0,"romance,anime,",8,23,"Yukihito,"
Firangi,hi,FALSE,0,/aprpNWfj4RPpfCwY7XXEV7o9URy.jpg,,483208,tt7549484,2.169,/5yAGFoaylYzWeksfaedt06iu868.jpg,12/1/2017,0,98,Released,,Firangi,FALSE,4.4,5,"Drama,",,,"hi,",,0,,11,5,"Rajiv Dhingra,"
Young Merlin,pl,FALSE,0,,,570254,,1.007,,12/6/2017,0,,Released,,Young Merlin,FALSE,0,0,,,,,,0,,0,0,"Rajiv Dhingra,"
Maide'nin Altın Günü,tr,FALSE,0,/v208dvJjVqUvtZoMb3uSPjeGNKY.jpg,,477314,tt7642878,0.999,/zZVEKrhAHUJPlUfzbQ4Ayl8Je1N.jpg,12/8/2017,0,103,Released,,Maide'nin Altın Günü,FALSE,5.1,7,"Family,Comedy,",,,"tr,","TR,",0,,8,1,"Caner Özyurtlu,"
Henri,en,FALSE,0,,http://www.mfilms.com/,575420,tt5777708,2.264,/l7JmvVD0Gp4txhyFGwTLPJhNP2a.jpg,11/4/2017,0,89,Released,For the sake of love and justice,Henri,FALSE,0,0,"Action,Drama,","New Beginning Films,Monarch Films,",,"en,","US,",0,,27,17,"Octavian O.,"
引爆者,zh,FALSE,0,/rGWY52m6WxwpYKdRwx2mzecKzPT.jpg,,483809,tt7509586,2.318,/11gIHmxlrk8G008kMNSgyNt6Owv.jpg,11/24/2017,0,107,Released,,Explosion,FALSE,7.2,6,"Action,Thriller,Mystery,","Huayi Brothers,",,"zh,","CN,",0,"criminal,",4,2,"Chang Zheng,"
Baptiste Lecaplain - Origines,fr,FALSE,0,/a615eHifLH2b24baPvdtnWY0hE8.jpg,,482305,,1.153,/wyMY5o2swXrZyY0ZVXBKq6JtPqc.jpg,11/21/2017,0,0,Released,,Baptiste Lecaplain - Origines,FALSE,7.6,13,,,,"fr,",,0,,1,1,"Xavier Maingon,"
The US Festival 1982: The US Generation Documentary,en,FALSE,0,,,492059,tt2510016,2.012,/31ZBeQJq6tg8kP8ovc1lBnDF4nh.jpg,11/16/2017,0,100,Released,,The US Festival 1982: The US Generation Documentary,FALSE,0,0,"Documentary,Music,",,,"en,",,0,"music,concert,festival,",13,12,"Glenn Aveni,"
Joulumaa,fi,FALSE,1350000,/7G73rCyV49P2aNilPsHVrGdFWrX.jpg,,485827,tt6571636,0.987,/f3o67Xvu5Xyf1v6LudaJruQa0Xk.jpg,12/1/2017,0,92,Released,,Wonderland,FALSE,6.3,6,"Comedy,Drama,","Helsinki Filmi,",,"fi,","FI,",0,,7,2,"Inari Niemi,"
Forget About Nick,de,FALSE,0,/65K4KO4y57pkgOEX0djLiostkGC.jpg,http://forgetaboutnick-derfilm.de,479834,tt5373854,1.241,/cjKkc7OV4tF8t3teKr5StCQ6Nhj.jpg,12/7/2017,0,110,Released,,Forget About Nick,FALSE,5.6,16,"Comedy,Drama,","Heimatfilm,",,"en,de,","DE,",0,,20,6,"Margarethe von Trotta,"
The Wedding Party 2 Destination Dubai,en,FALSE,0,/qUVYsc7hes1GIiLHdP2wxRy3E9j.jpg,,488424,tt7827944,2.101,/rDQg1bDBkIZyMlNOTmj9JChMlgz.jpg,12/15/2017,2000000,98,Released,,The Wedding Party 2 Destination Dubai,FALSE,7.7,3,"Romance,Comedy,","EbonyLife Films,",,"en,","NG,AE,",0,,5,1,"Niyi Akinmolayan,"
Hjemsøkt,no,FALSE,0,/wrqBWjKIw4ysfQT5xmvzvFgFyxY.jpg,,479490,tt6322902,1.82,/bYOGDMs31P2gzk37n1iTEHMvJIl.jpg,11/24/2017,0,81,Released,,Haunted,FALSE,4.6,27,"Drama,Crime,Horror,","Woodworks Film Company,",,"no,","NO,",0,,10,5,"Carl Christian Raabe,"
Future '38,en,FALSE,0,/A1PqPqXGPuzLs5QCbCRb1urmFdI.jpg,http://www.future38.com/,441091,tt6273924,1.91,/AqeYNPomlBOsHr3BbTDzZPIsTWP.jpg,12/1/2017,0,75,Released,1938's peppiest picture brings you to the wonder-world of 2018 A.D.!,Future '38,FALSE,7.2,5,"Comedy,Romance,Science Fiction,","Big Jack Productions,",,"en,",,0,,26,2,"Jamie Greenberg,"
Before I Die,en,FALSE,0,,,476484,tt6063014,1.629,/yUB2UYZee4gi95poQ45Uhg1hC4.jpg,12/21/2017,0,112,Released,,Before I Die,FALSE,7.9,4,"Horror,",,,,,0,,3,0,"Jamie Greenberg,"
ブレイブストーム,ja,FALSE,0,/fXji7fwhf82hlKXBYWaa5lzV26h.jpg,http://www.bravestorm.jp,459075,tt6403382,2.272,/k1QJ02oiRfuCF5xM22LOrHampaA.jpg,11/10/2017,0,81,Released,,BraveStorm,FALSE,6,4,"Action,Adventure,Science Fiction,","Albatross Japan,Presidio,Blast!,",,"ja,","JP,",0,"giant robot,tokusatsu,bravestorm,super robot red baron,",10,7,"Junya Okabe,"
Flesh of the Void,en,FALSE,0,/pmDXaw7Ag8prskHPFtZt6t57NXF.jpg,,455499,tt6536904,1.629,/insGIgr3BSYPZMZwT73FETNHzH7.jpg,12/31/2017,0,77,Released,"I Have Expired, Count Me Out",Flesh of the Void,FALSE,5,4,"Horror,",,,"en,",,0,,0,6,"James Quinn,"
Terremoto Santo,pt,FALSE,0,,,504995,tt7848692,2.127,/3ItehOBg29P8KT1vWaWgcfwjHge.jpg,12/13/2017,0,20,Released,,Holy Tremor,FALSE,4.5,4,"Documentary,",,,"pt,","BR,",0,,0,5,"Benjamin de Burca,"
Friends Don't Let Friends,en,FALSE,0,/aOj5Zi01u7Dbmnk9wYPqodsEfTQ.jpg,http://www.fdlfmovie.com/,487428,tt3561204,2.258,/p8Wx1CHdfzs6ND6vD51RxmfuG9.jpg,11/28/2017,0,82,Released,,Friends Don't Let Friends,FALSE,3.3,4,"Thriller,Horror,",,,"en,",,0,,5,3,"Lyndee Brown,"
Tadoussac,fr,FALSE,0,,,481618,tt6132410,1.657,/eIOzkP9AYRuGoDQ4Q0WfeBqTWeC.jpg,12/1/2017,0,89,Released,,Tadoussac,FALSE,6,5,"Drama,","Les Films de L'Autre,",,"fr,","CA,",0,,7,12,"Martin Laroche,"
イタズラなKiss THE MOVIE3 プロポーズ編,ja,FALSE,0,/rKrDVgh0FDdJyET5Ej59ZXDgRvI.jpg,,438658,tt5629032,1.846,/qkHsN6RxdBfK6KII0wwhJyQAhWm.jpg,12/2/2017,0,117,Released,,Mischievous Kiss The Movie: Propose,FALSE,6.7,3,"Romance,Comedy,","Gaga Corporation,",Mischievous Kiss The Movie,"ja,","JP,",0,"based on manga,",12,3,"Minoru Mizoguchi,"
D-love,en,FALSE,0,,https://www.dlovethemovie.com/,490929,tt5241482,2.24,/wUZLvztkYKXVwg3U6G2nlLH8Sf3.jpg,12/8/2017,0,96,Released,Based on a true story.,D-love,FALSE,0,0,"Drama,","Cranky Pants productions,",,"en,","RO,US,",1,"marriage crisis,spirituality,counter-culture,woman director,saviour,",5,5,"Elena Beuca,"
Gholam,en,FALSE,0,,,456804,tt3511928,2.236,/yWxcASSqhmc0nswHXwVQn04W3dZ.jpg,11/10/2017,0,94,Released,Iranian expat cab driver living in London.,Gholam,FALSE,4.5,6,"Drama,Thriller,","Aimimage Productions,Sonatine Films,",,"fa,en,","IR,GB,",0,"woman director,",4,5,"Mitra Tabrizian,"
Time Trial,en,FALSE,0,,http://www.timetrialfilm.com/,491592,tt4095988,1.874,/osITztQ0YR1ItZ6vzt4WNF4UKZ8.jpg,11/25/2017,0,81,Released,A Race To The End,Time Trial,FALSE,7.3,4,"Documentary,",,,"en,",,0,"cycling,",0,1,"Finlay Pretsell,"
Ghostland: The View of the Ju'Hoansi,en,FALSE,0,/9oT4aShrxZp4raQ2Lt5dDgmQyGF.jpg,,381090,tt5517370,1.622,/rmCNzD9iUwEFYb5lpuKv40aNDTM.jpg,11/2/2017,0,88,Released,,Ghostland: The View of the Ju'Hoansi,FALSE,8,4,"Adventure,Documentary,Comedy,",,,"de,en,sw,","DE,",0,"africa,frankfurt am main,namibia,road movie,ethnographical,indigenous peoples,ethnographic film,",0,5,"Sven Methling,"
探偵はBARにいる3,ja,FALSE,0,/c1BPmqdU3Hr0LjAnKuSdehEBNpQ.jpg,http://www.tantei-bar.com/,489383,tt7058618,1.121,/im27Gl5v7WUkFO8k5LE2jmUCtrA.jpg,12/1/2017,0,122,Released,,The Last Shot in the Bar 3,FALSE,7.8,4,"Thriller,Crime,","Toei Company,",Detective in the Bar,"ja,","JP,",0,,19,3,"Teruyuki Yoshida,"
A Bloody Finger in Your Mouth,en,FALSE,0,/9k1E5y7WyTuJiNiBcLaSkteuI1L.jpg,,497603,,2.18,/uzrVFq6w4dUXbSwqphoBVwaKt7j.jpg,12/5/2017,0,27,Released,,A Bloody Finger in Your Mouth,FALSE,6.5,2,"Documentary,","CBS Productions,Duck Diver Films,Rancho Rosa Partnership Production,Showtime Networks,",,"en,","US,",0,"dvd extra,extra material,",7,6,"Jason S.,"
Hex,en,FALSE,0,,,486892,tt7335324,1.589,/58la8P0IVUcpBw9m3lT4oktdczO.jpg,11/17/2017,0,88,Released,,Hex,FALSE,4,3,,,,"en,",,1,,4,2,"Jonathan Russell,"
Mad to The Max: Hoon Nation,en,FALSE,0,,,650738,tt7275382,0.997,,11/1/2017,0,87,Released,,Mad to The Max: Hoon Nation,FALSE,0,0,"Documentary,",,,"en,","AU,",0,,0,2,"Aaron Stevenson,"
Agente Ñero Ñero 7: Comando jungla,es,FALSE,0,,,483442,,0.997,,11/2/2017,0,,Released,,Agente Ñero Ñero 7: Comando jungla,FALSE,0,0,"Comedy,",,,"es,",,0,,0,0,"Aaron Stevenson,"
ఆక్సీజన్,te,FALSE,0,/7dG2oQbkDkInNJJAtESapuWRcxr.jpg,,482477,tt6735678,0.923,/3X2CTjymzjMgToxl9mTuWJvMTj4.jpg,12/1/2017,0,156,Released,,Oxygen,FALSE,8,3,"Action,Thriller,","Shri Sai Raam Creations,",,"te,","IN,",0,,24,17,"A M Jyothi Krishna,"
Pewnego razu w listopadzie,pl,FALSE,0,/usvHOa45Fe392RL5XYBALNJi9jG.jpg,,481122,tt7419396,2.153,/rEt7HKCZ83MmZyGaxy6Q12ZEeGY.jpg,11/3/2017,0,88,Released,,Once Upon a Time in November,FALSE,4.8,6,"Drama,","Zjednoczenie Artystów i Rzemieslników,Canal+ Polska,D35,Gigant Films,PISF,",,"pl,","PL,",0,,8,7,"Andrzej Jakimowski,"
Considering Love and Other Magic,en,FALSE,0,,,487523,tt5189838,1.055,/i2iReErbdXZ854ChqvkIXSWmuZ9.jpg,11/17/2017,0,93,Released,,Considering Love and Other Magic,FALSE,6.5,2,"Family,Fantasy,","Buffalo Gal Pictures,Shaw Rocket Fund,Téléfilm Canada,Super Channel,Rogers Telefund,Manitoba Film & Music,Interstate 80 Entertainment,",,"en,","CA,",0,,5,2,"Dave Schultz,"
Undress Me,en,FALSE,0,,,464829,tt7421922,0.921,/kInJf6q7vWmfXkdWUC9QiDb34zb.jpg,11/10/2017,0,14,Released,,Undress Me,FALSE,6.5,2,"Horror,",,,"en,","CA,",0,,3,5,"Amelia Moses,"
Dog & Beth: Fight of Their Lives,en,FALSE,0,/ioJkPqqJWhpG7lsJV2uvOVcvVke.jpg,http://www.aetv.com/specials/dog-and-beth-fight-of-their-lives,488127,,1.775,/5ptPrKcI3o6HZEERsQ4guLWt6qu.jpg,11/27/2017,0,120,Released,,Dog & Beth: Fight of Their Lives,FALSE,10,1,"Documentary,",,,"en,",,0,,2,0,"Amelia Moses,"
The West and the Ruthless,en,FALSE,0,,,486274,tt6065046,1.743,/498mEqUkmOq0FJ5CUXVMCEteJDF.jpg,11/10/2017,0,0,Released,,The West and the Ruthless,FALSE,0,0,"Action,Adventure,Drama,",,,,,0,,1,0,"Amelia Moses,"
Crystal,en,FALSE,0,,,545856,tt7319068,1.803,/qkqLLx6IFUNXYKS388iAr2OSUBY.jpg,11/4/2017,0,,Released,,Crystal,FALSE,5,2,"Crime,Thriller,Drama,",,,"en,",,0,,15,8,"Michael Sneed,"
"Intent to Destroy: Death, Denial & Depiction",en,FALSE,0,,,452509,tt6794462,1.552,/5QnLcyfYP1xYr398UNXjaudRPk8.jpg,11/10/2017,0,115,Released,,"Intent to Destroy: Death, Denial & Depiction",FALSE,6,2,"Documentary,",,,"en,",,0,,0,4,"Joe Berlinger,"
The Last Honey Hunter,en,FALSE,0,/60kLjErcp9RBLR4mw7qxgDWzHRF.jpg,,561226,tt10036886,1.301,/w6jTgOzNRPpTc91UQw7SHMduCnx.jpg,12/12/2017,0,36,Released,,The Last Honey Hunter,FALSE,6,2,"Documentary,",,,,,0,,0,1,"Ben Knight,"
Soleil battant,fr,FALSE,0,/rmz7D2vcCwFU2iT0YTXiUaq9GYT.jpg,,468528,tt6029350,1.721,/hg2G8mus5uK5wn0LCQQtgKvFU2T.jpg,12/13/2017,0,95,Released,,Soleil battant,FALSE,6.1,16,"Drama,","Alfama Films,",,"fr,pt,","FR,",0,"portugal,secret,vacation,woman director,identical twin,",7,7,"Laura Laperrousaz,"
フルメタル・パニック！ディレクターズカット版 第１部：「ボーイ・ミーツ・ガール」編,ja,FALSE,0,/sEYk4iyDj5iiAktgqcPrO3VwBMy.jpg,https://myanimelist.net/anime/36342/Full_Metal_Panic_Movie_1__Boy_Meets_Girl,579562,tt8540762,1.271,/9tJADS5afpkAwdgBmQGvcpsZsBt.jpg,11/25/2017,0,117,Released,,Full Metal Panic! Movie 1: Boy Meets Girl,FALSE,7,1,"Animation,Action,Science Fiction,Comedy,",,,"ja,",,0,,3,2,"Kôichi Chigira,"
Europe at Sea,en,FALSE,0,,,490773,tt7573824,1.489,/38QQFYrHKqZAUwGNmmShRvNYJzy.jpg,11/28/2017,0,,Released,,Europe at Sea,FALSE,0,0,"Documentary,",,,,,0,"europe,nationalism,migration,conflict,terrorism,woman director,european union,brexit,cyber warfare,",0,0,"Kôichi Chigira,"
RIPTIDE: Point Break,en,FALSE,0,/zIKtGwcCiC7JkrDKhvipYafKy3U.jpg,,556883,,1.739,/ltmYP8wqOkeo16t1QQOqke9moOw.jpg,11/3/2017,0,94,Released,,RIPTIDE: Point Break,FALSE,0,0,,"RIPTIDE Wrestling,",,"en,","GB,",0,,1,0,"Kôichi Chigira,"
Lahnech,en,FALSE,0,,,620362,,1.768,/5l5GIRhqLv6wlqrpvHDAXgeSYNX.jpg,12/13/2017,0,0,Released,,Lahnech,FALSE,6,1,,,,"ar,",,0,,3,1,"Driss Mrini,"
Bellator 190: Carvalho vs. Sakara,en,FALSE,0,/lQZMqD25bWJ9f96HjysfcmhFSP8.jpg,,492032,,1.488,/sFgbEw2FFNj7s03Rj5Q8wXLvVvA.jpg,12/9/2017,0,,Released,,Bellator 190: Carvalho vs. Sakara,FALSE,0,0,,,,,,0,,8,0,"Driss Mrini,"
I'll Push You,en,FALSE,0,,https://www.illpushyou.com/,450246,tt6093162,1.518,/LSuCT8q8bNBrNUuyY5LaK70yiJ.jpg,11/2/2017,0,100,Released,"500 Miles, Two Best Friends and One Wheelchair",I'll Push You,FALSE,7,1,"Documentary,",,,"en,",,0,"spain,wheelchair,hikers,",0,4,"Terry Parish,"
Burg Schreckenstein 2,de,FALSE,0,/gPNKbFcukPYZOdsBjaZCC99qHCV.jpg,,478583,tt6887178,1.197,/pXGZoznjzvG2h03O7QyBmnS1Lvn.jpg,12/7/2017,0,100,Released,,Burg Schreckenstein 2,FALSE,5.8,7,"Family,Comedy,Adventure,","Tele München Fernseh Produktionsgesellschaft (TMG),Concorde Filmverleih,",Burg Schreckenstein Filmreihe,"de,","DE,",0,,7,1,"Ralf Huettner,"
American Jedi,en,FALSE,0,/3BDjPGJ75O7khDbBntzEElhzOo2.jpg,,492771,tt7246408,2.072,/j6KYalaTzEYoBWwTDI5a5CQnfSW.jpg,11/21/2017,0,86,Released,,American Jedi,FALSE,4,1,"Documentary,",,,,,0,,9,1,"Laurent Malaquais,"
Beyond A Year in Space,en,FALSE,0,,,489278,,0.987,/ajx12AAh1WziXAIfYO5eAugRjk0.jpg,11/15/2017,0,54,Released,Beyond A Year in Space follows Scott Kelly's return to Earth and NASA's Twin Study.,Beyond A Year in Space,FALSE,0,0,"Documentary,",,,,,0,,2,0,"Laurent Malaquais,"
The Miniaturist,en,FALSE,0,/1W2txFf6PDLdwx7oEeYvlBeyHs2.jpg,,495036,tt6889090,1.998,/g91RfBcTuMGP1iHfuUjcOMdKoFs.jpg,12/26/2017,0,149,Released,,The Miniaturist,FALSE,7.5,17,"History,Drama,TV Movie,","BBC,Masterpiece Theatre,Public Broadcasting Service,The Forge Entertainment,",,"en,","GB,",0,,22,19,"Guillem Morales,"
Star Wars Quiz,en,FALSE,0,,,757151,tt8467900,0.885,,11/24/2017,0,0,Released,,Star Wars Quiz,FALSE,0,0,"Family,TV Movie,",,,"en,",,0,,3,1,"Myles Conti,"
Nuestra Isla Nuestro Encanto,es,FALSE,0,/5ntvyCHRtWd3m7CHYH2SyFD0K4R.jpg,https://nuestraislanuestroencanto.com/index.html,496018,tt7633158,0.885,/mTHKyXEhlwriE0kWGFg1DdRuyql.jpg,12/1/2017,0,90,Released,,"Our Island, Our Enchantment",FALSE,0,0,"Music,Documentary,","Banco Popular, Inc.,",,"es,","PR,",0,"puerto rico,",0,2,"Joel Pérez Irizarry,"
The NHL: 100 Years,en,FALSE,0,,,491014,tt7685618,1.486,/a46rIEmOXjM54TArop2UZL2hp0M.jpg,11/23/2017,0,94,Released,,The NHL: 100 Years,FALSE,0,0,"Documentary,","Ross Greenburg Productions,NHL Productions,",,"en,","US,",0,"sports,ice hockey,history,",1,11,"Joel Pérez Irizarry,"
Ho Ho Ho Home,en,FALSE,0,,,490226,,0.884,/9HHcYfKz8oeXLaPWBXB408NZ6tC.jpg,12/1/2017,0,,Released,,Ho Ho Ho Home,FALSE,10,1,,,,,,0,,0,0,"Joel Pérez Irizarry,"
Bill Viola: The Road to St. Paul's,en,FALSE,0,,,488919,tt6097300,1.076,/5KrOWcuaukQQP5rJ9PsxsHrhkOU.jpg,11/8/2017,0,81,Released,,Bill Viola: The Road to St. Paul's,FALSE,5,3,"Documentary,",,,,"FR,GB,",0,,3,11,"Gerald Fox,"
El Brujo de Apizaco,es,FALSE,0,,,569271,tt7262920,0.881,/tmGmresKgAnemCtyP3bzMN4yw5V.jpg,11/3/2017,0,93,Released,,The Apizaco Shaman,FALSE,0,0,,,,,,0,,1,2,"Rodrigo Lebrija,"
Gratisgeld,de,FALSE,0,,,491280,,0.881,,11/20/2017,0,,Released,,Gratisgeld,FALSE,0,0,,,,"de,","DE,",0,,5,3,"Yves Hensel,"
Koxa,de,FALSE,0,/np9r23U3SXMEiOiiuBYpI6I2fBS.jpg,,486937,tt7549452,1.505,/u78TIRAJuP08s14cZxD7EzJwAVd.jpg,11/9/2017,0,90,Released,,Koxa,FALSE,3.3,9,"Drama,","Alpha Centauri Studios,",,"de,","DE,",0,,3,4,"Ekrem Engizek,"
Laws of the Lizard,en,FALSE,0,/n9MjhWSYJShIllHyQbo8DH3vT4B.jpg,,727072,tt12611618,1.484,/rPu0WxVUsHjkSJoQg85KiFO1VD9.jpg,12/11/2017,0,51,Released,,Laws of the Lizard,FALSE,0,0,"Documentary,","Day's Edge Productions,",,"en,","US,",0,"lizard,",0,4,"Nathan Dappen,"
Thunderbolt Fantasy: 生死一劍,ja,FALSE,0,/8LQbej9aBSvpXU9m1E8DWEC9rOH.jpg,,492126,tt7735462,1.043,/gzyCJAnKlRsHFy2DDV0aRzZ9ZGx.jpg,12/2/2017,0,75,Released,,Thunderbolt Fantasy: The Sword of Life and Death,FALSE,9,2,"Action,Fantasy,Animation,","Nitroplus,",,"ja,","JP,TW,",0,"puppet animation,",15,14,"Cheng Pao-Pin,"
Coyotes Kill for Fun,en,FALSE,0,,,485245,tt7591742,1.483,,11/4/2017,0,77,Released,,Coyotes Kill for Fun,FALSE,0,0,"Thriller,Crime,Drama,Horror,Mystery,","Sho Me Productions,",,,"US,",0,,8,2,"Blake Eckard,"
பட்டினப்பாக்கம்,ta,FALSE,0,/qSeE6TVhXNNCH2aTffbYw7ibVWk.jpg,,463196,tt8208116,0.869,/tMGboHqoaiZH0Plp4RquLABlZs7.jpg,11/23/2017,0,125,Released,,Pattinapakkam,FALSE,0,0,"Action,Thriller,","Mulamoottil Productions,",,"ta,","IN,",0,,13,16,"Jayadev,"
വിമാനം,ml,FALSE,0,/sdebFE0fL1N5WM8rMgrxFfZTuo6.jpg,,459726,tt6346952,0.869,/fBRhsW7HbPUTFQA3wkZeNNLJips.jpg,12/22/2017,0,147,Released,"""To fly was his dream... To love was his destiny!""",Vimanam,FALSE,7.3,3,"Adventure,Drama,","Magic Frames,",,"ml,","IN,",0,"airplane,",10,5,"Pradeep M. Nair,"
A Very Pentatonix Christmas,en,FALSE,0,/nBplWHNEWnXlztoVTFWBLgpIFTg.jpg,,487448,tt7666614,2.023,/5GD7GvLIAJnzDaOl47f3OpLUXwW.jpg,11/27/2017,0,42,Released,,A Very Pentatonix Christmas,FALSE,5.7,3,"Music,TV Movie,","Irwin Entertainment,",,"en,","US,",0,"holiday,concert,singer,music band,christmas music,christmas,",11,4,"Ryan Polito,"
Shamed,en,FALSE,0,,,492964,tt7754866,1.011,/xlOUSbON2kYEoZTCu7DTz7DzvRE.jpg,12/19/2017,0,48,Released,,Shamed,FALSE,6,1,"Drama,TV Movie,","Minnow Films,",,"en,","GB,",0,,5,11,"Anthony Philipson,"
Hexe Lilli rettet Weihnachten,de,FALSE,0,/ihrtoUoFsJu4XWpQ4JKlwLX3xhP.jpg,,430173,tt6299366,0.856,/j6zOaQvnbfe5LnqYXLSmaLP5JYM.jpg,11/9/2017,0,0,Released,,Hexe Lilli rettet Weihnachten,FALSE,6,2,"Drama,Family,Comedy,",,Lilly the Witch Collection,"de,cs,es,",,0,,9,3,"Wolfgang Groos,"
Point of No Return,en,FALSE,0,,http://pointofnoreturndoc.com/,505517,tt7476472,1.259,/fi1kYKfN063iYUw6m7WeCXUqyW9.jpg,11/9/2017,0,95,Released,,Point of No Return,FALSE,0.5,1,"Documentary,",,,"en,",,0,"around the world,solar power,aircraft,",2,8,"Quinn Kanaly,"
Ballerina I'm Not,en,FALSE,0,,,484856,tt2709174,1.258,/aUiLuhfIUUsuO771iZovDll3LEI.jpg,11/1/2017,0,75,Released,Fighter I Am,Ballerina I'm Not,FALSE,5,1,"Documentary,",,,,,0,,0,2,"Francesca Zappitelli,"
Los días más oscuros de nosotras,es,FALSE,0,,,387799,tt5215656,1.628,/c7NO39TfkoDaA1xLRgWVgzOglw0.jpg,11/9/2017,0,120,Released,,The Darkest Days of Us,FALSE,5.3,5,,,,"es,",,0,,4,2,"Astrid Rondero,"
Fanatyk,pl,FALSE,25000,/m8ZtiB0vOLe6XYR1MkanOJqgnrH.jpg,,494373,tt7786346,1.089,/dFZ75yg6q1JfF6gHXs3V5wt1PdA.jpg,12/24/2017,0,33,Released,,Fanatyk,FALSE,7,12,"Drama,Comedy,",,,"pl,","PL,",0,"fish,boat,fishing,excavation,",5,2,"Michał Tylka,"
我来自纽约 2: 当我们在一起,zh,FALSE,0,/czvH6mzAK34bI9X0zAycRKmzjvM.jpg,,526598,tt7551252,0.851,/9VmLJFikglJsv7NeNUVxO3Cyf12.jpg,11/16/2017,0,115,Released,,The Kid from the Big Apple: Before We Forget,FALSE,0,0,"Drama,Family,Comedy,",,,"zh,en,",,0,,5,2,"Jess Teong,"
Billy Star,en,FALSE,0,/kjgZJotB1XO0JZ97NDrgpYTduN1.jpg,http://www.brckhmptn.com,492434,tt9088424,0.851,/jzfpGkhtlATD9y1T28uemAqCJ0m.jpg,12/12/2017,0,22,Released,A film by Kevin Abstract.,Billy Star,FALSE,6.7,3,"Drama,",,,"en,es,","US,",0,"lgbt,",16,15,"Kevin Abstract,"
