original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,keywords,cast_size,crew_size,director
Thoroughbreds,en,False,0,/99Rd26ceIhonpOP5JoqcXYqnkD.jpg,,397722,tt5649108,13.339,/pIxZzTfITqBpZxbIGsV01DcoHsT.jpg,2017-01-21,2830775,92.0,Released,Good breeding gone bad,Thoroughbreds,False,6.4,650,"Drama,Thriller,","June Pictures,B Story,Big Indie Pictures,",,"en,","US,",1,"upper class,father murder,drug dealer,friendship,connecticut,mansion,psychological thriller,murderer,teenager,hitchcockian,rich kid,ruthlessness,dead horse,bad father,suburbs,",21,26,"Cory Finley,"
The Space Between Us,en,False,30000000,/bmX9R1kzY0fVjR0ZVQUwzD17xFd.jpg,http://stxmovies.com/thespacebetweenus/,365942,tt3922818,18.666,/7qZzPkOoauJz5ImOvBd4XgnKs1B.jpg,2017-01-26,14793385,121.0,Released,What's your favorite thing about Earth?,The Space Between Us,False,7.1,1904,"Romance,Adventure,Science Fiction,Drama,","Los Angeles Media Fund,Southpaw Entertainment,STX Entertainment,",,"en,","US,",2,"planet mars,future,space colony,fish out of water,teenager,scientist,teenage love,search for father,",63,83,"Peter Chelsom,"
CHiPS,en,False,25000000,/lk5hfcUf6oAibrkyshaXtSjBzda.jpg,http://chipsthemovie.com,417644,tt0493405,17.757,/mIHA8Xf6WmxbS83ia4vQ5ojvxV8.jpg,2017-01-16,26800152,100.0,Released,Chip Happens,CHiPS,False,6.1,895,"Action,Comedy,Crime,","Primate Pictures,Warner Bros. Pictures,",,"es,en,","US,",2,"police,police corruption,los angeles, california,buddy cop,",40,61,"Dax Shepard,"
功夫瑜伽,zh,False,65000000,/meS8C4fE5RbhZBf754WdQ8MiT9f.jpg,,383785,tt4217392,17.561,/rL6XM4fsr1cM5mN2flEhQ8jQter.jpg,2017-01-27,254212245,130.0,Released,,Kung Fu Yoga,False,5.8,221,"Mystery,Action,Adventure,Comedy,","Shinework Media,Taihe Entertainment,",,"en,pt,hi,zh,","CN,",1,,23,28,"Stanley Tong,"
iBoy,en,False,1500000,/qIp0Wn4fEeeB2kpxE6WOjgy1VzU.jpg,https://www.netflix.com/title/80099016,414190,tt3171832,16.594,/f5dMAWXLjp8duA44Lp40WZFGZB0.jpg,2017-01-27,0,90.0,Released,His powers are his curse,iBoy,False,6.0,875,"Action,Crime,Science Fiction,","Pretty Pictures,XYZ Films,Wigwam Films,",,"en,","GB,",0,"based on novel or book,revenge,brain injury,based on young adult novel,",29,42,"Adam Randall,"
Mein Blind Date mit dem Leben,de,False,0,/15hJQyvRfSNVhyvJhyU4DYcqWKn.jpg,http://meinblinddatemitdemleben.de/,379019,tt4299300,13.567,/uneNYyni8wSflliNVOrz7VOnMHu.jpg,2017-01-26,0,111.0,Released,,My Blind Date with Life,False,7.6,192,"Comedy,Drama,","StudioCanal,",,"de,","DE,",0,"hotel,visual impairment,",22,113,"Marc Rothemund,"
Death Race 2050,en,False,0,/1j1Nk3EocCNmjTH5tAlYPVlcg70.jpg,,401544,tt5493706,15.209,/5mI8yqZZBlZpvd0aT5YXbR8oEvT.jpg,2017-01-17,0,93.0,Released,,Death Race 2050,False,3.9,112,"Action,Comedy,Science Fiction,","Universal 1440 Entertainment,New Horizons Picture,",Death Race Original Collection,"en,","US,",1,"car race,black humor,dystopia,overpopulation,remake,murder,grindhouse,corporate world,political satire,absurdism,",14,30,"G.J. Echternkamp,"
Joseph and Mary,en,False,0,/w9kpeXgyqkZfROyDibI0LMh6IqT.jpg,,419303,tt5206098,14.902,/gRhMtUKxIwKZYZgMtfBBIWsZBTD.jpg,2017-01-05,0,82.0,Released,,Joseph and Mary,False,5.0,6,"Drama,",,,"en,","CA,",0,,5,6,"Roger Christian,"
A Royal Winter,en,False,0,/pfeIlAUwLZANIt5GSJwUT6SYN6Y.jpg,http://www.hallmarkchannel.com/a-royal-winter,435107,tt6387232,11.216,/qhflgkO1GHPKneXxbTSGEXgqGig.jpg,2017-01-14,0,83.0,Released,,A Royal Winter,False,7.1,112,"TV Movie,Romance,",,,"en,",,0,"europe,prince,",16,16,"Ernie Barbarash,"
Extortion,en,False,0,/4d4CQs5Io2XajHcr5LLKK9yorod.jpg,http://13films.net/projects/extortion/,333354,tt2957760,16.374,/nmIHFblhZ2uBGepSYzvKYFDfvhp.jpg,2017-01-02,0,108.0,Released,How much is your family worth?,Extortion,False,6.1,184,"Action,Adventure,Crime,Drama,Thriller,","Filmmuse Productions,Del Rey Films,",,"en,","US,PR,",1,"kidnapping,bahamas,extortion,family vacation,",17,54,"Phil Volken,"
Marjorie Prime,en,False,0,/w1ER1Sf57M9QTU2pOEdP5cHeCxD.jpg,,426254,tt4978710,12.544,/rvTZFjcNvzPFYJnmdrvSrGvqx67.jpg,2017-01-23,0,99.0,Released,,Marjorie Prime,False,6.0,120,"Drama,Mystery,Science Fiction,","Passage Pictures,",,"en,","US,",1,,10,28,"Michael Almereyda,"
공조,ko,False,8520000,/yFyDj6Q1OlpxpCbiW3chrp17WnD.jpg,,434119,tt5606538,12.912,/gw1iBP09ZaxUgHlvmPpC4Y7dgq6.jpg,2017-01-18,56100000,125.0,Released,,Confidential Assignment,False,6.7,45,"Action,","CJ Entertainment,JK Film,Rear Window,HB Entertainment,",Confidential Assignment,"ko,","KR,",0,"spy,detective,police,buddy cop,buddy detective duo,inter-korean relations,",11,26,"Kim Sung-hoon,"
Your Move,en,False,0,/9tp9CtWnVYpAPDLGJ7ySB5WRPtl.jpg,,490017,tt3499176,12.832,/h7ucAQbUdfPsApu24Stf1P6XL11.jpg,2017-01-01,0,96.0,Released,,Your Move,False,5.3,19,"Action,Thriller,","Sharp House,ArtProd,G Productions,",,"en,","US,",0,"kidnapping,",15,25,"Luke Goss,"
T2 Trainspotting,en,False,18000000,/kR48L1E3OLOkQcnlmpi5wDj7ZZt.jpg,http://www.t2trainspottingmovie.com/,180863,tt2763304,13.15,/nmTgtQQjRzAB0mue57Rrxe8y5vv.jpg,2017-01-27,42067430,117.0,Released,Face your past. Choose your future.,T2 Trainspotting,False,6.9,2252,"Crime,Drama,","Creative Scotland,DNA Films,TriStar Pictures,Decibel Films,Film4 Productions,Cloud Eight Films,",Trainspotting Collection,"bg,en,","GB,",1,"prison,scotland,based on novel or book,bar,fight,drug addiction,blackmail,cocaine,nightclub,junkie,heroin,edinburgh, scotland,friendship,addiction,sequel,revenge,prison escape,extortion,theft,violence,apartment,bar fight,council estate,eastern european,",35,52,"Danny Boyle,"
To the Bone,en,False,0,/en6RCcsjVPeuWBjIwne6eogHhrz.jpg,https://www.netflix.com/title/80171659,401104,tt5541240,12.598,/rgPysl0uMpxllv43r4udHuRAhn4.jpg,2017-01-22,0,107.0,Released,,To the Bone,False,7.3,2815,"Drama,","Sparkhouse Media,Mockingbird Pictures,AMBI Group,",,"en,","US,",1,"smoking,arizona,restaurant,artist,anorexia,los angeles, california,pregnant woman,therapy,eating disorder,",27,14,"Marti Noxon,"
L'Ascension,fr,False,6600000,/v3APUgZ3MJLR0wajQaVnaeZebS3.jpg,,421447,tt5157682,12.228,/nIPbLk8g4CWJFrvOAlxsnzUwVzz.jpg,2017-01-25,0,103.0,Released,,The Climb,False,6.8,559,"Comedy,Romance,Adventure,","France 2 Cinéma,DACP Films,Mars Films,Auvergne Rhône-Alpes Cinéma,",,"de,en,fr,ne,","FR,",0,"nepal,based on a true story,mountain climbing,mount everest,proving oneself,",36,10,"Ludovic Bernard,"
रईस,hi,False,46000000,/ApIIXIAjjFS91VfFW2eveE5VFnO.jpg,http://www.redchillies.com/movies/raees.aspx,363343,tt3405236,10.589,/zFYFUfnoXWxeA3n7v4acEqgk2iE.jpg,2017-01-25,0,143.0,Released,,Raees,False,6.7,146,"Thriller,Action,Crime,","Red Chillies Entertainment,Excel Entertainment,",,"hi,","IN,",0,"bootlegger,bootlegging,",11,36,"Rahul Dholakia,"
Arsenal,en,False,10000000,/jJk7ymoyrmIIYu9bms0OsmtfeH2.jpg,,388202,tt5580536,14.087,/1IqEg8lqcwMtkVQ46UrUaH6R6YA.jpg,2017-01-06,0,92.0,Released,Brotherhood has its price.,Arsenal,False,4.6,92,"Action,Crime,Thriller,","Ingenious Media,Highland Film Group,River Bay Films,Tinker Productions,Lionsgate,The Fyzz,EFO Films,",,"en,","US,",1,"sibling relationship,kidnapping,mobster,",11,39,"Steven C. Miller,"
I Don't Feel at Home in This World Anymore,en,False,0,/wEciNkwD1EZJ9MMFOd4T9Xfi4Ai.jpg,https://www.netflix.com/title/80100937,425591,tt5710514,9.801,/1stdUlXBc3nxqhdWvZ6wWWEbCQW.jpg,2017-01-19,0,96.0,Released,,I Don't Feel at Home in This World Anymore,False,6.5,831,"Comedy,Crime,Drama,Thriller,","XYZ Films,filmscience,",,"en,","US,",1,"snake,kidnapping,vomit,police,vigilante,thief,dark comedy,gore,violence,dog,laptop,rowboat,degenerate,throwing star,offbeat,burglarized,",31,16,"Macon Blair,"
Una,en,False,0,/mjJbA6DP9l2GC4LnsplvGhIUDA0.jpg,http://bronstudios.com/portfolio/una/,301334,tt2315582,11.751,/xvEhxYOHf7eKzLWeorlyrg3Dpru.jpg,2017-01-11,0,94.0,Released,Absence makes the hurt grow stronger,Una,False,6.0,157,"Drama,Thriller,","Jean Doumanian Productions,WestEnd Films,Bron Studios,Film4 Productions,Creative Wealth Media Finance,",,"en,","CA,US,GB,",0,"pedophilia,based on play or musical,confrontation,tween girl,",25,27,"Benedict Andrews,"
Mr. Robot: Behind the Mask,en,False,0,,,657847,tt6604064,11.143,/bH9pYRHBfdmHrtE0iYcsR2mBfQl.jpg,2017-01-01,0,0.0,Released,,Mr. Robot: Behind the Mask,False,8.8,4,"Documentary,",,,,,0,,3,1,"Hugo Diaz,"
The Last Face,en,False,0,/5HoPEjUhVIqf1x4xMTdjwnAKSuV.jpg,,287904,tt3286560,11.749,/kx4qydBEPFbVvxbEXUm0jNX0vU4.jpg,2017-01-11,0,130.0,Released,,The Last Face,False,5.7,138,"Drama,","Matt Palmieri Productions,Gerber Pictures,FilmHaven Entertainment,River Road Productions,",,"en,pt,","US,",1,"civil war,africa,doctor,aid,liberia,",7,69,"Sean Penn,"
The Axe Murders of Villisca,en,False,0,/1EzX0A0Yu7SNMXzIIvFi5wGUFWL.jpg,http://www.ifcfilms.com/films/axe-murders-of-villisca,401065,tt3320500,10.966,/yUUaEmlv99xvTiwi302d6VA3Vg4.jpg,2017-01-20,0,78.0,Released,"In 1912, eight people were brutally murdered in their house. This house.",The Axe Murders of Villisca,False,4.8,53,"Horror,","Ketchum Labs,",,"en,","US,",0,"ghost hunting,axe murder,lgbt,ghost,1910s,inspired by a true story,",28,23,"Tony E. Valenzuela,"
Bunyan and Babe,en,False,0,/BiDHVlIs5Pm2uSqd2e2n7yT582.jpg,,435995,tt0331314,10.24,/viuBC3WzeDH10DNtNYFeCtudaDv.jpg,2017-01-12,0,84.0,Released,You don't have to BE BIG to do BIG THINGS,Bunyan and Babe,False,5.9,14,"Adventure,Animation,Comedy,Family,Fantasy,","Toonz Entertainment,Exodus Film Group,",,"en,","IN,US,",0,"sibling relationship,magic,legend,portal,grandparents,surrealism,children,paul bunyan,summer vacation,lumberjack,ox,greedy developer,land developer,giant,tall tale,myth,",15,4,"Louis Ross,"
The Polka King,en,False,0,/lsXUgHQ4ByMjH6esGNTtFFMYDR1.jpg,https://www.netflix.com/title/80173395,419472,tt5539052,8.782,/dU1XG1DI6lkZ567vmtM9ifQJ38F.jpg,2017-01-22,0,95.0,Released,The greatest scandal in polka history.,The Polka King,False,5.6,185,"Comedy,","ShivHans Pictures,Electric Dynamite,Permut Presentations,Red Hour,",,"en,","US,",1,,83,8,"Maya Forbes,"
僕らのごはんは明日で待ってる,ja,False,0,/gALgVcfomxySoWtAbrPbU867WkF.jpg,http://bokugoha.com/,442987,tt5259498,9.377,/mvlf8drQekYlNuH3ZMtwU3omcM6.jpg,2017-01-07,0,109.0,Released,,Our Meal for Tomorrow,False,5.4,4,"Drama,Romance,","Asmik Ace,",,"ja,","JP,",0,"based on novel or book,friendship,school,",6,7,"Masahide Ichii,"
Clinical,en,False,0,/sUKRP2rDqi2Kfh8c2xO8WJKi0sU.jpg,https://www.netflix.com/title/80096955,433244,tt5577742,9.874,/uFRyXUPqoZ7uORGtV2y8eSdJHuA.jpg,2017-01-13,0,104.0,Released,,Clinical,False,5.3,273,"Thriller,Horror,","Campfire,",,"en,it,","US,",0,,10,16,"Alistair Legrand,"
Walking Out,en,False,0,/ojGHJCgkjGuNQw77dvkZMmuCJn8.jpg,,428446,tt5420886,9.655,/wK3l4ZfcRXFph6uop7yr7scM2SP.jpg,2017-01-21,0,96.0,Released,Survival Runs In Their Blood,Walking Out,False,5.7,96,"Adventure,Drama,Thriller,","Co-Op Entertainment,Harbinger Pictures,Walking Out,Burba Hayes,",,"en,","US,",0,"montana,parent child relationship,becoming an adult,grizzly bear,wilderness,hunting accident,flashback,survival,bear,coming of age,snow,hunting,bear attack,estranged father,moose hunting,",7,43,"Andrew J. Smith,"
Take the 10,en,False,0,/ntkQXkrxOSmbNbHsNUWqLpJx0o.jpg,https://www.netflix.com/title/80100936,433245,tt5792472,10.707,/dUVbb2CNqhG4ft4bLHzxexPsI5u.jpg,2017-01-20,0,80.0,Released,,Take the 10,False,5.2,103,"Comedy,","Silver Lining Entertainment (II),Blue Creek Pictures,",,"en,","US,",1,"hip-hop,drug dealer,interstate 10,inland empire,",11,2,"Chester Tam,"
Un sac de billes,fr,False,21400000,/tPjbpTt4S1q7uTSXWscHq7gmd2u.jpg,http://www.gaumont.fr/fr/film/Un-sac-de-billes.html,398924,tt5091612,8.452,/57C8wLEoeJ9vVqZarsfx54YEWxS.jpg,2017-01-18,10898998,110.0,Released,Home Is Where Family Is,A Bag of Marbles,False,7.9,604,"Drama,War,","TF1 Films Production,Forecast Pictures,Main Journey,Gaumont,Quad Productions,IDL Films,Compagnie Cinématographique, La,Panache Productions,Proximus,Okko Production,",,"fr,yi,de,ru,","CZ,FR,CA,",0,"1940s,occupied france,brother brother relationship,",21,23,"Christian Duguay,"
Lost in London,en,False,0,/mWL4VQIRjf1s713rPdEqVruvOEM.jpg,,435218,tt6338476,12.156,/z4Q6AZH6ZpcIy1QtVS2oXuzPO82.jpg,2017-01-19,0,103.0,Released,,Lost in London,False,6.2,50,"Comedy,Drama,","Waypoint Entertainment,",,"en,","GB,US,",0,"london, england,taxi,chase,real time,actor playing himself,",22,9,"Woody Harrelson,"
Sherlock: The Final Problem,en,False,0,/rHIhlC0KVAWbuKr9Xwhl2L2tuoe.jpg,,432517,tt3845892,9.252,/dbsS4oBDwLTVTuIiqwTls9wD1I1.jpg,2017-01-15,0,90.0,Released,,Sherlock: The Final Problem,False,8.3,870,"Drama,Mystery,Thriller,","Masterpiece Theatre,Hartswood Films,BBC,",,"en,","GB,",0,"tv episode,",10,18,"Benjamin Caron,"
Mad Families,en,False,0,,,431071,tt6086080,9.171,/4C5Eha7gpSFxH4ql9qhW64BxmKw.jpg,2017-01-12,0,90.0,Released,Three familes. One campsite. May the worst family win.,Mad Families,False,4.5,36,"Comedy,","Crackle,",,"en,ru,","US,",0,"camping,fourth of july,",18,3,"Fred Wolf,"
Coin Heist,en,False,0,/5UglmSDS7B775KwqC65tJofwTe5.jpg,https://www.netflix.com/title/80097725,429238,tt5740806,9.077,/6xnUDsQT2PoIdmdmh8jngh5Wacj.jpg,2017-01-06,0,97.0,Released,,Coin Heist,False,5.5,214,"Family,Crime,","Adaptive Studios,",,"fr,en,it,","US,",0,"robbery,based on novel or book,heist,based on young adult novel,",23,18,"Emily Hagins,"
The Book of Love,en,False,0,/tZqFA5CysqMEti3aQ5DWGypKJx0.jpg,,352885,tt1330018,9.062,/TnGRaxeNPA82FGOEwunZTUivu0.jpg,2017-01-13,0,107.0,Released,How far would you go for a lost love?,The Book of Love,False,6.4,141,"Drama,","Nine Nights,Darwin Collective, The,Iron Ocean Films,",,"en,","US,",0,"architect,raft,waif,",18,39,"Bill Purple,"
The Yellow Birds,en,False,12000000,/m8af6o4QvIenUykItCJbj6rv9i3.jpg,https://cinelou-films.com/the-yellow-birds/,383585,tt3739110,9.053,/rCJwKafIkkt1Z0sMhhJWGox99hB.jpg,2017-01-21,0,96.0,Released,There Are Moments That Test Us And Choices That Define Us,The Yellow Birds,False,5.8,91,"War,Drama,","Cinelou Films,Echo Films,Story Mining and Supply Company,Lionsgate,",,"en,","US,",0,"based on novel or book,soldier,violence,iraq war,virginia,",11,15,"Alexandre Moors,"
Garage Sale Mystery: The Art of Murder,en,False,0,/asMA2kyOrbDo8mRUvBaDBUULP9x.jpg,http://www.hallmarkmoviesandmysteries.com/garage-sale-mystery-art-of-murder,423671,tt5916786,9.024,/mhWeUkyX6uCfIyFh454gjOLpJWd.jpg,2017-01-08,0,83.0,Released,,Garage Sale Mystery: The Art of Murder,False,6.4,25,"TV Movie,Mystery,",,Garage Sale Mystery Collection,"en,",,0,,8,5,"Kristoffer Tabori,"
Underverden,da,False,0,/cXhGz7z9Jinz0NhCOwzXMOnEtnj.jpg,,425298,tt5431082,11.609,/bn7d8LvRuLID5DIQL3EwO28BjMT.jpg,2017-01-19,0,112.0,Released,,Darkland,False,6.0,75,"Thriller,Action,Drama,","Profile Pictures,",,"ar,da,fr,en,","DK,",0,"revenge,",57,9,"Fenar Ahmad,"
"Roxanne, Roxanne",en,False,0,/9XZJKaQS4LaZMLB8xxJ0UJvBe5Q.jpg,https://www.netflix.com/title/80171733,426257,tt5796838,9.589,/4WHkXS4828gKrhZg4Tje5gj5QVs.jpg,2017-01-22,0,98.0,Released,,"Roxanne, Roxanne",False,5.9,83,"Drama,","Forest Whitaker's Significant Productions,i am OTHER,Playdate Productions,",,"en,","US,",1,,36,14,"Michael Larnell,"
Oceans Rising,en,False,0,/8UE6AwT9UE9VBJgqwxihiO1MUXk.jpg,,443109,tt6215044,9.363,/4TTwH0kDc89lZvyaOEQa5YbLSLz.jpg,2017-01-17,0,90.0,Released,I hope you can swim.,Oceans Rising,False,4.5,71,"Action,Science Fiction,","Syfy,The Asylum,",,"en,","US,",0,"sea,gun,boat,flooding,natural disaster,end of the world,disaster,gunshot wound,computer-generated imagery,apocalypse,electrocution,storm,scientist,ark,",12,21,"Adam Lipsius,"
Detour,en,False,0,/p8gCYkCbh3X4e3ddEe9At91aptl.jpg,http://www.bankside-films.com/screeners/detour.html,356500,tt4372390,8.799,/9kT1uveLCT7MzfvkVtvKEgWyqua.jpg,2017-01-20,0,97.0,Released,"When you want someone dead, which road would you choose?",Detour,False,6.4,108,"Thriller,","Metrol Technology,Head Gear Films,Kreo Films FZ,Bankside Films,Dan Films,Newscope Films,",,"en,","ZA,GB,",0,"mother,law,light,student,law student,",12,46,"Christopher Smith,"
The Incredible Jessica James,en,False,0,/ouDRTaiheS0h9iQXtUryc7vu9ek.jpg,https://www.netflix.com/title/80171022,432789,tt5990342,9.08,/r7tDHGsFzHY0YBCaaNctvAxZhpc.jpg,2017-01-27,0,83.0,Released,"Likes are easy, love is hard.",The Incredible Jessica James,False,6.2,144,"Romance,Comedy,","Beachside Films,",,"en,",,1,,27,12,"Jim Strouse,"
La 4ª compañía,es,False,0,/wVuXWuwn5JG7SkOe0SiH56q5oBv.jpg,,264402,tt2197926,8.096,/wykPRhCP2kJ036kH3iiUAGFjDi5.jpg,2017-01-13,0,120.0,Released,,The 4th Company,False,6.4,19,"Drama,Action,Crime,","Alebrije Producciones,Arte Mecánica,",,"es,","MX,ES,",0,,14,3,"Mitzi Vanessa Arreola,"
Il a déjà tes yeux,fr,False,0,/3Kji4jNKaceh3uwGgQuHtkWwyRk.jpg,,398920,tt5256722,9.258,/3BaBN3ofPR39OVP7AZmSZFVXx6D.jpg,2017-01-18,0,95.0,Released,,He Even Has Your Eyes,False,6.2,377,"Comedy,","uFund,Nexus Factory,Nolita Cinema,TF1 Droits Audiovisuels,UGC Images,Umedia,France 2 Cinéma,",,"fr,it,","FR,",0,"baby,adoption,racism,family,couple,",13,4,"Lucien Jean-Baptiste,"
Coroner - Rewind,en,False,0,,,436861,,8.141,,2017-01-22,0,107.0,Released,,Coroner - Rewind,False,0.0,0,,,,,,0,,0,4,"Lukas Ruettimann,"
Burning Sands,en,False,0,/kiwnp0IauIAPlRKJ4LUhjqKK2wg.jpg,https://www.netflix.com/title/80097003,426265,tt5826432,8.098,/nTOithYdgE4jAdSIuH1nAaxkmzY.jpg,2017-01-24,0,105.0,Released,,Burning Sands,False,6.1,92,"Drama,",,,"en,pt,",,0,"university,",12,7,"Gerard McMurray,"
Rufus 2,en,False,0,/sGsBCDckXS0orcZ6mfWyCr1PE1Q.jpg,http://www.nick.com/rufus-movie/,435737,tt5687968,7.821,/n5RikV29yCTd3GYWnT3h7MWOa9k.jpg,2017-01-16,0,46.0,Released,Paws meets Claws,Rufus 2,False,7.5,23,"Family,Fantasy,Comedy,TV Movie,","Nickelodeon Productions,",Rufus,"en,sv,","US,",0,"children,anthropomorphism,",22,3,"Savage Steve Holland,"
Faut pas lui dire,fr,False,0,/nflEJXbJ6jdX9m3TwS9OjLZolNw.jpg,,415034,tt4428714,7.77,/5akBtIYjopeeS0zZV13KUn4wmVl.jpg,2017-01-04,0,96.0,Released,,Faut pas lui dire,False,5.7,75,"Comedy,","Entre Chien et Loup,RTBF,",,"fr,","FR,BE,",0,,11,3,"Solange Cicurel,"
