original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Boundaries,en,False,0,/wKrJ0GQaB6mDI3vx6JUlKukJT2.jpg,,447682,tt5686062,"Single mom Laura, along with her awkward 14 year-old son Henry is forced to drive Jack, her estranged, care-free pot dealing father across country after he's kicked out of yet another nursing home.",9.704,/7HcKCHQe9FfU2xCDBYzDWpkQJ0u.jpg,2018-06-22,557169,105.0,Released,With every road trip comes baggage,Boundaries,False,5.6,31,"Comedy,Drama,","Oddfellows Entertainment,Automatik Entertainment,",,"fr,en,","CA,US,",0,,"road trip,family relationships,marijuana,estranged father,stray dog,",28,11,"Shana Feste,"
The Work Wife,en,False,0,/iAlyQgSWrGQLZHZgUVyAYzil5Rd.jpg,,518454,tt7165212,"After a tense few months following a miscarriage and an unemployment spell, things are finally looking up for Sean (Kevin Sizemore) and Lisa Miller (Elizabeth Harnois) when Sean lands his dream job at an advertising firm. But when Sean’s assistant, Jen (Cerina Vincent), his self-proclaimed “Work Wife,” begins vying for his affection, it soon becomes clear that she will stop at nothing to rip their marriage apart and claim him as her own.",11.262,/kjY7sED1Q4RDitI9FLlqxYAA3qt.jpg,2018-06-20,0,90.0,Released,,The Work Wife,False,4.9,8,"Drama,","MarVista Entertainment,Feifer Worldwide,",,"en,","US,",1,"Cerina Vincent’s “Jen” carries this movie. Not a fan of the writing or score. The other technical aspects were effective, though. If you’re in for a pulpy, exploitative mini-soap opera, you could do a lot worse.,",,8,14,"Michael Feifer,"
Alex & Me,en,False,0,/kxeBtxsdir3p91cGoHhyWtS5v9N.jpg,,528911,tt8179218,An uplifting story of the passion and drive it takes to succeed and the power of family to help realize your dreams.,9.39,/nurw4kqyu2krOMbkQoKiZTMhEWJ.jpg,2018-06-12,0,76.0,Released,,Alex & Me,False,6.7,56,"Family,","Warner Bros. Pictures,",,"en,","US,",0,,"sports,football (soccer),teenager,",10,2,"Eric Champnella,"
Budapest,fr,False,0,/rLoiLPQ1WItDy2aVGq5QYAhRZnt.jpg,,467673,tt7027092,Two best friends stuck in boring jobs become bachelor party planners in Budapest.,9.194,/8lDG1Clxtxl2smirw9BRsddhQQP.jpg,2018-06-27,0,102.0,Released,,Budapest,False,5.7,256,"Comedy,","Labyrinthe Films,Wild Bunch Distribution,",,"fr,","FR,",0,,,15,3,"Xavier Gens,"
Social Animals,en,False,0,/1534vXL0SwL7y2mcL2aNLpHxzCf.jpg,,506407,tt5639898,"Determined not to turn into her parents, or be drawn into any relationship longer than a one night stand, Zoe constantly struggles with her failing business and love life. Then she falls in love for the first time with Paul. But there's one problem: Paul is married.",10.202,/45QgvkuwZF8mffzDcK3wZSpNpA0.jpg,2018-06-01,0,90.0,Released,Love is never picture perfect,Social Animals,False,6.5,57,"Comedy,Romance,","Cranium Entertainment,BondIt,",,"en,","US,",0,,"male prostitute,twins,divorce,extramarital affair,lice,woman director,movie buff,singing in a car,",6,2,"Theresa Bennett,"
Les goûts et les couleurs,fr,False,0,/ch2ZiazlS1KUfXTdjgRfNQKEfK2.jpg,,531736,tt6290418,"Just as Simone works up the courage to tell her conservative Jewish family she's a lesbian, she finds herself attracted to a male Senegalese chef.",9.691,/1AImyygoY05oNvlEYJVMZ7sbfwo.jpg,2018-06-24,0,95.0,Released,,"To Each, Her Own",False,5.0,138,"Comedy,Romance,",,,"de,fr,pt,tr,en,","FR,",0,,"lgbt,",8,1,"Myriam Aziza,"
Bao,en,False,0,/mEL6An10IrsdgBBtTLbiqElCZTi.jpg,http://www.pixar.com/bao,514754,tt8075496,"An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",10.217,/tKz7XRXvdy1i7pW4eotaWZSrAx2.jpg,2018-06-15,0,8.0,Released,,Bao,False,7.6,713,"Animation,Family,Fantasy,","Pixar,",,"it,xx,","CA,US,",0,,"cooking,cartoon,coming of age,chinese,no dialogue,woman director,mother son relationship,dumpling,short,",4,26,"Domee Shi,"
Le Doudou,fr,False,0,/hw2JeoNJwEX2gY2Q362gshPdCcY.jpg,,486520,tt6832138,A father enlists the help of an airport employee on a quest to find his daughter's teddy.,7.664,/9MgxYKp0U2lBLIxq2gjIA5cpTxV.jpg,2018-06-20,0,0.0,Released,,Looking for Teddy,False,5.6,172,"Comedy,","Pathé Distribution,Eskwad,TF1 Films Production,Gialla Productions,",,"fr,","FR,",0,,,16,17,"Julien Hervé,"
How to Train Your Husband,en,False,0,/hwByCifAt1W3yzdyUahtOfBM17n.jpg,,531712,tt5866442,A marriage therapist attempts to fix her own marriage by focusing on how to change her husband.,9.104,/zld9o6ENdIUX4uVzkO98tA05dol.jpg,2018-06-19,0,85.0,Released,,How to Train Your Husband,False,6.6,37,"Romance,TV Movie,",,,"en,",,0,,,7,5,"Sandra L. Martin,"
Office Uprising,en,False,2500000,/k98zx90KvkGmGxJ7inYYmvSHdkV.jpg,,381237,tt6251024,The compound of an arms manufacturer turns into a zombie nightmare when its workers are given the wrong formula.,8.833,/fcRAOCmDcFYivMNM5ink3OMMe0V.jpg,2018-06-19,0,88.0,Released,,Office Uprising,False,5.3,117,"Comedy,Horror,Action,","Mind the GAP Productions,Lydiard Films,Rumble Riot Pictures,",,"en,","US,",0,,"office,texas,murder,gore,escape,disease,arms industry,workplace comedy,",50,33,"Lin Oeding,"
The Appearance,en,False,0,/wWbHDWHEIMjuQ9bA0Y4fCRxOgmx.jpg,,524788,tt6857040,"Mateho, an officer of the Inquisition and rational man of science, visits a remote monastery to investigate a bizarre murder of a monk. And you guessed it: something evil is afoot. But is the terror man-made or the result of witchcraft?",7.769,/zqbroxcyk9CsroVMcGLUJ331OlS.jpg,2018-06-27,0,111.0,Released,Thou shalt not suffer a witch to live,The Appearance,False,5.3,24,"Horror,Thriller,","Camera 40 Productions,Hive Entertainment,",,"en,","US,",0,,"monk,witch,monastery,evil,medieval,the church,inquisitor,",5,2,"Kurt Knight,"
The Domestics,en,False,0,/ERxDTSaq5m1GjyYgfw6TG9JN0H.jpg,https://www.thedomesticsmovie.com/,426814,tt5591666,A young husband and wife must fight to return home in a post-apocalyptic mid-western landscape ravaged by gangs.,9.044,/j64I3u1wwgPct3stvvKU2ikl14w.jpg,2018-06-28,0,95.0,Released,"In the end, defend.",The Domestics,False,6.1,270,"Thriller,Horror,","Hollywood Gang Productions,Orion Pictures,",,"en,","US,",2,"Probably could have benefitted from some extra funding, and some... better leads, but even with that said, _The Domestics_ is actually a lot fresher than I was expecting. Sure it has the mandatory _Mad Max_ ripoffs that you find in every single post-apocalyptic movie of the past thirty years, but there is at least a single relatively original idea, and a couple of moderately interesting side characters. I can't go so far as to say that it's good, but _The Domestics_ is... Better? I guess. I'm not sure what than, but it feels an appropriate word.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._,Really good watch, might watch again, and can recommend.

Despite a lot of very obvious problems this movie has, it is surprisingly refreshing.  It takes what can sometimes be a boring setting of ""post apocalyptic dystopia"" and does a lot of new things with it.

Notably they cast Kate Bosworth (Lois Lane, ""Superman Returns""), Tyler Hoechlin (CW Superman), and Lance Reddick (The Haitian, ""Heroes"") who all give a great performance for the situations they are given, generally against faceless, or at least generic, forces of violence.

What really irked me when I noticed it, is that the order of events isn't necessarily important: it's like someone wrote the script like an SNL movie, just a bunch of sketches pieced together, but instead of humor it was violent survival strategy situations.  This is unique enough that I actually enjoyed it conceptually.

One of the more refreshing things is that the universe has a narrator in the form of a radio DJ that puts the rumors he gets into legend, making the movie feel very ""Old West"" at points, without slowing the movie down with an entirely separate scene.

It also directly addressing survival strategies and explores the mindset of people that are forced out into the open when they have to move through held territory.

There is a lot that is bland, but there is more that is exciting and interesting in this survival thriller.  Give it a go if you can handle people shooting each other.,","husband wife relationship,post-apocalyptic future,gang,violence,cannibalism,survive,",57,15,"Mike P. Nelson,"
La chute de l'empire américain,fr,False,0,/ozRbTO9d0DK0mmygxSwj44BwN72.jpg,,515047,tt7231342,"A shy and insecure delivery truck driver accidentally arrives on the scene of a major crime and happens to pick up two bags of cash and hides them in his truck. Though an interrogation of two tough police detectives isn't enough, the guy, who has a doctor's degree in philosophy which makes his mind mingle with remorse, must find a way to get rid of this dirty money. Only the help of a prostitute and a former biker who came out of jail might get him out of trouble, especially that a gang leader is very weary to get his cash back or kill whoever is responsible for this mess. However, even the two bumbling detectives are monitoring the case as well.",8.279,/3DXja79jYCmWxs2hWNIgLXl4F3n.jpg,2018-06-28,0,127.0,Released,,The Fall of the American Empire,False,6.6,114,"Drama,Comedy,","Cinémaginaire,",,"en,fr,it,","CA,",0,,,28,20,"Denys Arcand,"
Hannah Gadsby: Nanette,en,False,0,/n26DIR4qNozRawHix7HtTSATGGL.jpg,https://www.netflix.com/title/80233611,529531,tt8465676,The Australian comedian Hannah Gadsby is taking an anti-comedy stance in her newest special.,7.988,/xyDapdXEqic7pkLFvvvEW5dI3or.jpg,2018-06-19,0,69.0,Released,Behind every joke there is a story,Hannah Gadsby: Nanette,False,8.2,180,"Comedy,","Guesswork Television,",,"en,","AU,",0,,"sexual identity,comedian,australia,stand-up comedy,art,anger,lgbt,woman director,tasmania,",1,11,"Madeleine Parry,"
Bombshell: The Hedy Lamarr Story,en,False,0,/ii9D4foSBSuW8X09rdpp6CYcjRR.jpg,,455565,tt6752848,"The life and career of the hailed Hollywood movie star and underappreciated genius inventor, Hedy Lamarr.",7.975,/iPwo2CRfZzTQxWemoEh6NYR1ZfX.jpg,2018-06-06,0,88.0,Released,Icon. Immigrant. Inventor.,Bombshell: The Hedy Lamarr Story,False,7.1,57,"Documentary,","Reframed Pictures,",,"en,de,","US,",0,,"technology,drug addiction,world war ii,radio,nazi,plastic surgery,biography,torpedo,patent,methamphetamine,feminist,hollywood,single mother,divorce,vienna, austria,jealous husband,woman director,jewish woman,1940s,1960s,1930s,failed marriage,howard hughes,metro-goldwyn-mayer history,adolf hitler,",27,21,"Alexandra Dean,"
Ceci n'est pas un cannolo,en,False,0,,,533350,tt8617816,A documentary about today's Sicily.,8.442,/my8vL10BE8qzluwW32AUX2YmkzE.jpg,2018-06-29,0,77.0,Released,,Ceci n'est pas un cannolo,False,0.0,0,,,,"it,",,0,,,0,1,"Tea Falco,"
Marrying Mr. Darcy,en,False,0,/jaU908WJK5mgjzQsj74sQXpoXBQ.jpg,http://www.hallmarkchannel.com/marrying-mr-darcy,525452,tt8039362,"Schoolteacher Elizabeth Scott and businessman/philanthropist Donovan Darcy are blissfully in love and newly engaged. As the weeks fly by and the arrangements for their small autumn wedding grow more elaborate and Donovan, wrapped up in his work, is increasingly unavailable. Reminded yet again of their tremendous differences in background and temperament, Elizabeth can’t help but ask herself: should she marry Mr. Darcy?",9.695,/vXSj2EC4c34LcVxZd1caJLysWpL.jpg,2018-06-02,0,90.0,Released,,Marrying Mr. Darcy,False,6.5,20,"Romance,TV Movie,","Hallmark Entertainment,",Mr. Darcy Collection,"en,","US,",0,,,10,11,"Steven R. Monroe,"
Ann,en,False,0,,http://theannrichardsplay.com,621937,,"Ann is a no-holds-barred portrait of Ann Richards, the legendary governor of Texas. This inspiring and hilarious new play brings us face to face with a complex, colorful and captivating character bigger than the state from which she hailed. Written and performed by Emmy Award winner Holland Taylor, Ann takes a revealing look at the impassioned woman who enriched the lives of her followers, friends and family.",7.156,/vI2ALcKa31mYshehOduDKzlKNgC.jpg,2018-06-14,0,120.0,Released,,Ann,False,4.0,2,,"BroadwayHD,",,"en,","US,",0,,,2,8,"Benjamin Endsley Klein,"
"Yes, I Do",en,False,0,/69xiaHNo035M4qOk5VFFFcjch6a.jpg,http://www.hallmarkchannel.com/yes-i-do/,529250,tt8319098,"Busy chocolatier Charlotte has left her boyfriend James at the altar three times and now she needs to prove to him that she really does want to marry him. Things are complicated when James’ ex-girlfriend Nicole, who is also the owner of Chocolate Monthly Magazine, arrives on the scene and says she wants him back.",7.146,/bGucFJGHeTqrK5Au4rYFzaZ8JIz.jpg,2018-06-30,0,90.0,Released,,"Yes, I Do",False,5.9,28,"Romance,TV Movie,","Tim Johnson Productions,",,"en,de,","US,",0,,,13,3,"Christie Will,"
संजू,hi,False,21918618,/XeJhxScCrZyoCVRLG3eUWbCyOz.jpg,,496328,tt6452574,Sanju explores some of the most crucial chapters from movie star Sanjay Dutt’s dramatic and controversial real life. It gives a lowdown on his tryst with drugs and his trials and tribulations in the Arms Acts case and the 1993 Mumbai blasts.,8.341,/q1wkN4VQuBTj1AeyTLLz2w6awMA.jpg,2018-06-29,67414985,161.0,Released,One Man... Many Lives,Sanju,False,7.5,118,"Drama,Comedy,","Rajkumar Hirani Films,Vinod Chopra Films,Vidhu Vinod Chopra Productions,",,"hi,","IN,US,",0,,"artists' life,biography,sanjay dutt,",14,42,"Rajkumar Hirani,"
Un couteau dans le cœur,fr,False,0,/2SuJyM1kt0LT5tMWRdQVzfc5Qvp.jpg,,475930,tt6426028,"In the summer of 1979, gay porn producer Anne sets out to film her most ambitious film yet, but her actors are picked off, one by one, by a mysterious killer.",7.088,/mKyGqMcJUu83GgYN6ajbugqPvOb.jpg,2018-06-27,0,103.0,Released,,Knife+Heart,False,5.9,107,"Drama,Thriller,Horror,Romance,","CG Cinéma,ARTE France Cinéma,",,"fr,es,","FR,MX,CH,",0,,"paris, france,serial killer,lgbt,",47,30,"Yann Gonzalez,"
McQueen,en,False,0,/hMIShlnRKxsLN5PVHhMTIUZqgdl.jpg,https://bleeckerstreetmedia.com/mcqueen,508003,tt6510332,"Alexander McQueen's rags-to-riches story is a modern-day fairy tale, laced with the gothic. Mirroring the savage beauty, boldness and vivacity of his design, this documentary is an intimate revelation of McQueen's own world, both tortured and inspired, which celebrates a radical and mesmerizing genius of profound influence.",7.113,/bc5kAqhNfLitH7zMlLvLRbxV0xD.jpg,2018-06-08,1243177,111.0,Released,"The fearless, rebellious and extraordinary life of Alexander McQueen",McQueen,False,7.8,85,"Documentary,","Salon Pictures,Misfits Entertainment,Creativity Capital,Moving Pictures Media,",,"en,fr,","GB,",0,,,12,28,"Ian Bonhôte,"
Before Grenfell: A Hidden History,en,False,0,,,530430,,"Residents of the community around Grenfell Tower tell an extraordinary story, 150 years in the making, of how their borough became the most unequal place in Britain.",7.104,/j7HiucCbyLKHW8S7hnl1kOJrThM.jpg,2018-06-14,0,60.0,Released,,Before Grenfell: A Hidden History,False,0.0,0,,"Blast! Films,BBC Two,",,,"GB,",0,,,1,1,"James Ross,"
Den blomstertid nu kommer,sv,False,2038607,/x7mj4sWkNS1iD58dqpk1XYdTaaZ.jpg,,518502,tt5227746,"Sweden faces a mysterious attack while Alex tries to reunite with his youth love, Anna.",8.451,/dTbeNslsguuAVhX0BGPqzYiGRIV.jpg,2018-06-20,0,129.0,Released,We never thought it would happen to us.,The Unthinkable,False,5.3,79,"Thriller,Action,Drama,Romance,","Crazy Pictures,",,"sv,","SE,",0,,"love,attack,reunite,",31,19,"Victor Danell,"
American Woman,en,False,0,/ppF7HAKrJA3l0ezMQbscG6nvi90.jpg,https://www.americanwomanfilm.com,339976,tt4465572,"A young grandmother in a small Pennsylvania town raises her daughter's child after the girl disappears. All the while, a desperate search for her continues.",9.048,/kGGJgeY53e1JWugOkY96XiSiRJA.jpg,2018-06-07,0,111.0,Released,Never lose hope.,American Woman,False,6.3,49,"Drama,Mystery,","Scott Free Productions,Romulus Entertainment,",,"en,","US,",0,,"pennsylvania, usa,family relationships,missing daughter,",50,89,"Jake Scott,"
Groomzilla,en,False,0,/po9e9LfsplKVo5ptoXrlNYdTqWw.jpg,http://pixltv.com/groomzilla-premieres-saturday-june-2/,525864,tt5670836,"After four years of courting, Alyssa and Tucker are about to tie the knot. However, suddenly the usually easy going Tucker becomes obsessed with every minute detail of the wedding planning, confusing his friends and family with his high strung antics. Unbeknownst to Tucker, he has come down under the spell of his grandmother's very unique engagement ring.",7.022,/dS7U3qArQvbgpqP0hSQ3k0jF2hY.jpg,2018-06-02,0,90.0,Released,,Groomzilla,False,4.2,7,"Romance,TV Movie,","Larry Levinson Productions,",,"en,","US,",0,,,20,3,"Bradford May,"
Calzones rotos,es,False,0,/gWi0sFss5aYtjiSNnnPYi1JaSJZ.jpg,,532733,tt8637950,"The imminent death of a matriarch forces her whole family to reunite. From her dying confession, other hidden episodes will come to light. Each of the family members will face what they would prefer remained buried. Nobody is free of killing for love.",8.675,/i9uADl5l3GhdP5jDmOtvu6XngIe.jpg,2018-06-21,0,101.0,Released,,Broken Panties,False,5.5,4,"Comedy,","Valcine,Zarlek Producciones,HD Argentina,",,"es,","AR,CL,",0,,"based on novel or book,dark comedy,",43,21,"Arnaldo Valsecchi,"
Oceans: Our Blue Planet,en,False,0,/6B3LqCyg6AIjxPqg1Rmg4kLatdF.jpg,,533962,tt8632844,Embark on a global odyssey to discover the largest and least explored habitat on earth. New ocean science and technology has allowed us to go further into the unknown than we ever thought possible.,6.543,/ySx5AV8d0OC7zkU2qJ5Vht6NTjb.jpg,2018-06-22,0,40.0,Released,,Oceans: Our Blue Planet,False,7.6,8,"Documentary,",,,"en,",,0,,"nature,nature documentary,",1,2,"Rachel Butler,"
A ti te quería encontrar,es,False,0,/tOwEXQfrTZuDz57RYGUx4nKu6dc.jpg,,514186,tt6236142,,7.514,/73atVJhv6FkGAdgicw1Jf0Hf9Tf.jpg,2018-06-29,0,0.0,Released,,A ti te quería encontrar,False,6.0,16,"Comedy,Romance,",,,"zh,es,en,","MX,",0,,,7,2,"Javier Colinas,"
海吉拉,zh,False,0,/xkV4L0JD0Hj4ls26nVoEh7uXUqv.jpg,,600950,tt8523074,"After facing an irresistible change, what is she? Still him?  Two women with different personalities have unexpectedly become the best sisters - He Xizhen, Liu Wanting, who like the above students at the same time, but in fact Wen Haosheng has long noticed Liu Wanting, in the hope of his friend, Yu Ting When the twins entered the relationship, the three also formed an intimate triangular relationship until an accident caused Wan Ting to discover that she had a double sexuality, and at this moment she must choose to live as one of the genders.  Wan Ting unexpectedly refused to let the twins and Xi Zhen get caught off guard. After many years, Xi Zhen and the twins appeared a pure-looking boy, Liu Ting.",5.683,/kLsm9xzgMF83Q1N8ue4SvD9duX2.jpg,2018-06-10,0,83.0,Released,,Hijra in Between,False,3.8,5,"Romance,Drama,TV Movie,","Videoland,",,"zh,","TW,",0,,,3,2,"Tsai Mi Chieh,"
"Wedding March 4: Something Old, Something New",en,False,0,/uaKbjRRhgWuGUwcpXJce5jkwZpK.jpg,http://www.hallmarkchannel.com/wedding-march-4-something-old-something-new,529377,tt8456396,"With a wedding to plan, an engagement party to throw, and an inn full of surprise guests, the road to true love for Olivia and Mick takes a few unexpected twists and turns",9.398,/nqxrUJN6O3kh9Vq1f7RuhKw5Mdv.jpg,2018-06-23,0,90.0,Released,,"Wedding March 4: Something Old, Something New",False,6.4,13,"Romance,TV Movie,",,The Wedding March Collection,"en,","CA,US,",0,,,16,5,"Peter DeLuise,"
One Small Step,en,False,0,/hRiQSKdb6hDxsINsMXKTKNjj9GJ.jpg,http://www.taikostudios.com/,549484,tt8783042,"​Luna is a vibrant young Chinese-American girl who dreams of becoming an astronaut. From the day she witnesses a rocket launching into space on TV, Luna is driven to reach for the stars. In the big city, Luna lives with her loving father Chu, who supports her with a humble shoe repair business he runs out of his garage. As Luna grows up, she enters college, facing adversity of all kinds in pursuit of her dreams.",6.755,/4O13uunA2LmNvHpr7PjTCDUmSZ1.jpg,2018-06-25,0,8.0,Released,,One Small Step,False,7.7,91,"Animation,Adventure,Family,Fantasy,","Taiko Studios,",,"xx,","CN,US,",0,,"adolescence,dream,cartoon,growing up,space,astronaut,no dialogue,fatherhood,father daughter relationship,short,",0,13,"Bobby Pontillas,"
LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,en,False,0,/96ANeIgnKUqrBNlG2ZdesuOsony.jpg,,528222,tt8205250,"After speaking at the Wakanda Embassy, Black Panther fights Thanos and fends him off with the help of fellow Avengers Captain America, Thor, Iron Man, Hulk, and Black Widow. After regaining conscious, Thanos is approached by Erik Killmonger and Ulysses Klaue in a plot where they will obtain the Vibranium in Wakanda to empower Thanos. When Black Panther discovers this plot, he must work with Shuri, Okoye, and the Avengers to defeat them.",6.693,/2t6V87sYjESrtBj9flbHWhZKtAp.jpg,2018-06-04,0,22.0,Released,,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,False,5.8,17,"Animation,Fantasy,Family,","Marvel Entertainment,Pure Imagination Studios,LEGO,",LEGO Marvel Super Heroes Collection,"it,en,","US,",0,,,12,19,"Michael D. Black,"
A Kid Like Jake,en,False,0,/hDpvEPG6EAQak2hF5bL9DvSnQae.jpg,,467917,tt6884200,"On the eve of the admissions cycle for New York City kindergartens, Alex and Greg Wheeler have high hopes for four-year-old Jake. The director of Jake's preschool encourages them to accentuate Jake's gender expansive behavior to help him stand out. As Alex and Greg navigate their roles as parents, a rift grows between them, one that forces them to confront their own concerns about what's best for Jake, and each other.",9.222,/xb0lsEUyytspi7fo1ggDybRvZVK.jpg,2018-06-01,0,92.0,Released,,A Kid Like Jake,False,6.1,90,"Drama,","Burn Later Productions,Bankside Films,Double Nickel Entertainment,Head Gear Films,Metrol Technology,That's Wonderful Productions,XS Media,",,"en,","US,",0,,"based on play or musical,brooklyn, new york city,lgbt,pre-school,",23,11,"Silas Howard,"
The Rake,en,False,0,/jHAhdvP48T3NnHMq43Omwqzpx5j.jpg,,434392,tt5226192,Ben and Ashley come together 20 years after the murder of their parents to determine the cause of their parents' death. Ashley is troubled by the idea that the thing that took her parents' lives may not be finished with her family.,6.657,/36PlBob2b4mR8FGLA44SbYuhL6c.jpg,2018-06-05,0,88.0,Released,It will infect us all.,The Rake,False,4.9,17,"Drama,Horror,Thriller,","Red Band Films,Scotchworthy Productions,York Films,The Line Film Company,",,"en,","US,",0,,"murder,family,supernatural creature,parents,estranged,myth,reunite,siblings,",9,5,"Tony Wash,"
Studio 54,en,False,0,/3qvBHPiIcGPcFhtVKH7nNnfRkS8.jpg,http://www.studio54doc.com/,493101,tt5773986,"Studio 54 was the epicenter of 70s hedonism - a place that not only redefined the nightclub, but also came to symbolize an entire era. Its co-owners, Ian Schrager and Steve Rubell, two friends from Brooklyn, seemed to come out of nowhere to suddenly preside over a new kind of New York society. Now, 39 years after the velvet rope was first slung across the club's hallowed threshold, a feature documentary tells the real story behind the greatest club of all time.",9.258,/x10hLXIQVGJ5n0Nn2pLVTKBNxXK.jpg,2018-06-15,0,98.0,Released,Nothing this fabulous could last forever,Studio 54,False,6.5,39,"Documentary,","Passion Pictures,Altimeter Films,A&E IndieFilms,",,"en,","US,",0,,"nightclub,disco,discotheque,",10,24,"Matt Tyrnauer,"
Miss Arizona,en,False,0,/xuAKo9FEJ2JydaK1CPhW6ny9MUc.jpg,http://www.missarizonamovie.com/,529441,tt7356166,A former pageant queen embarks on an all-night adventure with four unlikely friends she meets at a women's shelter.,6.413,/5Sq77nOAXzJCLTwvMZATeGCbQsP.jpg,2018-06-10,0,94.0,Released,Five good reasons to break the rules.,Miss Arizona,False,6.3,9,"Comedy,Drama,","Side Gig Productions,Amarok Productions,",,"en,","US,",0,,"drag queen,arizona,feminism,crown,pageant,los angeles, california,beauty pageant,",16,2,"Autumn McAlpin,"
Ronnie Coleman: The King,en,False,0,/hArIFZk1ZGk1GyGr0gMnmYQh61l.jpg,https://generationiron.com/ronniecoleman/,532944,tt7217214,"Ronnie Coleman is known as ""The King"" and for good reason. He is the 8x Mr. Olympia champion in the world of bodybuilding - sharing the world record for most Olympia wins. Now retired, he has undergone over 6 surgeries leaving him unable to walk without crutches but his desire to train like a pro bodybuilder has not dissipated. Exploring the history of his career as a bodybuilding legend and following his journey to recovery; for the first time ever discover the true man behind The King.",7.884,/agvPXXhjql6gLAKCxC9w01zLVvg.jpg,2018-06-22,0,93.0,Released,,Ronnie Coleman: The King,False,6.9,47,"Documentary,","The Vladar Company,",,"es,en,","US,",0,,"bodybuilding,",7,9,"Vlad Yudin,"
Solis,en,False,0,/fmYeviqi4Whh4NPrswNEU84aqLE.jpg,http://www.solisthemovie.com/,529646,tt6134274,"Following an accident, an Engineer of an asteroid mining company endures the extreme limits – both physical and psychological – of human survival, trapped inside an escape pod as he helplessly idles towards the Sun.",6.804,/lea5bLww1ZwbNPRVk0RjB34xxVg.jpg,2018-06-27,0,92.0,Released,The mission: survival,Solis,False,5.0,61,"Action,Adventure,Science Fiction,","Goldfinch Studios,Premiere Picture,Strathie Film,",,"en,pt,","GB,",0,,"sun,rescue,trapped in space,escape pod,oxygen depletion,loss of son,",6,38,"Carl Strathie,"
Eaten by Lions,en,False,0,/gJw0xwmQLZhlSJ6yxSTSa93qYWU.jpg,https://www.eatenbylions.com/,525906,tt6809094,"Omar and Pete are half brothers. When their parents are eaten by lions they embark on a journey to find Omar's real father. What follows is a funny, heart-warming journey of self-discovery for both boys...in Blackpool. The Choudray family represents a truly contemporary example of modern multicultural Britain - but what will the brothers make of their eccentric newfound family? Will they be going to Mecca or Mecca bingo? In contrast to the old fashioned stereotypes about Blackpool, the comedy is sharp, current and non-stop.",5.857,/1L8Loxzxm8fPpsy9kicAMPMtAVu.jpg,2018-06-21,0,94.0,Released,,Eaten by Lions,False,6.3,13,"Comedy,Drama,","Mecca Films,",,"en,","GB,",0,,"twin brother,coming of age,dramedy,",20,4,"Jason Wingard,"
Frat Pack,en,False,0,/7j8YE30UFlWZukmXzBqwVL8Yk4b.jpg,,370187,tt5051826,"A shy British graduate student gets dragged on a wild road trip across America to a raging fraternity party by his soon-to-be stepbrothers, as his mother marries into a larger than life, all-American family. His worst nightmare.",7.485,/gVNik48a4FbakVUfjMGhbkcsXBu.jpg,2018-06-19,0,95.0,Released,"They came, they saw... they came some more.",Frat Pack,False,4.9,10,"Comedy,","FilmTiger,Circus Road Films,Attention Seeker Entertainment,",,"en,","US,CA,",0,,"college,fraternity,roadtrip,",10,4,"Michael Philip,"
La terra dell'abbastanza,it,False,0,/3270pjGog68n5NKQP6vQOVndLyl.jpg,,500849,tt6892446,"Mirko and Manolo are best friends and live in the suburbs of Rome. They both live in poor conditions with their single parents, are still in school and struggle with occasional odd jobs to make ends meet. Together they share dreams of women, of sex and money, of a better life to come. Then, after killing a man in a hit-and-run one night, they get involved with the local mafia and their lives change dramatically.",6.633,/rZpkx4mEqglDaOEQvJMJ6hBKIUF.jpg,2018-06-07,0,95.0,Released,,Boys Cry,False,7.0,173,"Crime,Drama,","Pepito Produzioni,Rai Cinema,Ministero dei Beni e delle Attivita Culturali e del Turismo,Regione Lazio,",,"it,","IT,",0,,"rome, italy,mafia,",15,22,"Fabio D'Innocenzo,"
Christmas in Angel Falls,en,False,0,/fAKcOhg2MLIiM40Xv2j4MbbzAJA.jpg,http://www.hallmarkmoviesandmysteries.com/christmas-in-angel-falls,483548,tt7704762,"Gabby Messinger, a Guardian Angel who has trouble following the rules and is known for meddling in the love live’s of others, is tasked by the Angel Michael to help the town of Angel Falls find its Christmas spirit again.",7.331,/fUFYm6Tb5aEIMBKeGUYnvZF3cyv.jpg,2018-06-01,0,84.0,Released,,Christmas in Angel Falls,False,6.1,30,"Drama,TV Movie,","Hideaway Pictures,",,"en,fr,","US,",0,,"fallen angel,guardian angel,christmas,",19,13,"Bradley Walsh,"
