original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
ഹേയ് ജൂഡ്,ml,FALSE,0,/lhxe4ZWLNLXuOTGBI9c8QDGSPFX.jpg,,464979,tt6385856,"Hey Jude celebrates the innate beautiful things in human beings and life as a whole. For the world, Jude and his thought processes seem like a puzzle. However, certain unforeseen incidents take him to places he has never been to and experiences beyond his imaginations that help him shed his inhibitions.",2.559,/hEzbdDDcq95DP33W3e6oUpSSUF1.jpg,2/2/2018,800800,146,Released,,Hey Jude,FALSE,5.8,16,"Drama,Romance,","Ambalakkara Global Films,",,"ml,","IN,",0,,"musical,",7,10,"Shyamaprasad,"
仮面ライダーエグゼイド　トリロジー　アナザーエンディングー 仮面ライダーブレイブ＆スナイプ,ja,FALSE,0,/lOy5WOlTArlYIYfB0SQCA4x0IYm.jpg,http://www.ex-aid-trilogy.com/,485803,,"First installment of the V-Cinema Kamen Rider Ex-Aid Trilogy: Another Ending will focus on the characters of Hiiro Kagami (Kamen Rider Brave) and Taiga Hanaya (Kamen Rider Snipe). Saki, who is supposed to have disappeared, shows up and Hiiro is concerned. However, Lovelica was behind her reappearance and he is controlling her! Also, Luke Kidman, a mysterious American who is fond of Nico appears at Taiga’s hospital. However, he starts showing Lovelica’s Game Disease symptoms in front of Taiga, he didn't know that Lovelica is revived after he was killed by Cronus. The destiny of both heroes is put in jeopardy by the worst game plot ever. And God Kuroto Dan, lurking in the shadows has plans of his own…",2.555,/hQARePhGvPvbd3WLNyhvjiGbiXC.jpg,2/3/2018,0,56,Released,We forgot the man who was the root of all this evil...,Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Brave & Snipe,FALSE,7,1,"Science Fiction,Action,Adventure,","Ishinomori Productions,Toei Company,",,"ja,","JP,",0,,"tokusatsu,v-cinema,",12,2,"Nobuhiro Suzumura,"
My Country No More,en,FALSE,0,/u6Z5qOLVSOAmYhmOMDMJkNPfX5r.jpg,http://www.mycountrynomore.com/,514248,tt2486792,"Following the rise and fall of the new American oil boom, My Country No More paints an intimate portrait of a rural community in crisis, forced to confront the meaning of progress as they fight for a disappearing way of life.",2.546,/tk9AO7Bxt1Cb1jRQfP87z3NFS1I.jpg,2/23/2018,0,70,Released,,My Country No More,FALSE,7.5,2,"Documentary,",,,"en,","US,",0,,,0,2,"Jeremiah Hammerling,"
Inhumane,en,FALSE,0,/BIAWStXjeYW3E88tYbEkCtBgcr.jpg,,344276,tt4218998,"At a secret government facility, behavioral scientist Rachel Moreno runs an experimental drug trial on a group of prison inmates to find out what caused their violent behavior.",2.448,/5XQid2cGPMak3ZSWj0vfZEJzdT2.jpg,2/16/2018,0,79,Released,,Inhumane,FALSE,4.5,10,"Thriller,",,,,,0,,,4,3,"Ryan Robins,"
Hammer Horror: The Warner Bros. Years,en,FALSE,0,/ymcMAPsBACp5oKFTkGCxw4v04Ac.jpg,,507189,tt5508108,"The untold story of Hammer at Warner Bros, and the relationship that produced some of the British company's finest films.",2.136,/bX1BPVKE5PVQBstb4IZUg2jYxCp.jpg,2/13/2018,0,101,Released,,Hammer Horror: The Warner Bros. Years,FALSE,7,8,"Documentary,",,,,,0,,,10,2,"Marcus Hearn,"
சவரக்கத்தி,ta,FALSE,0,/4g4lt1YkdVzX2WtAfpjXzzu0pCV.jpg,,410482,tt7943040,"A barber has a skirmish with a gangster on the road, and this encounter results in him running all over the city to save himself.",1.856,/fmlecm6spTHGiWZVcuKwlMCdtxT.jpg,2/9/2018,0,114,Released,,Savarakathi,FALSE,6.1,7,"Drama,Family,","Lone Wolf Productions,",,"ta,","IN,",0,,"gangster,barber,cat and mouse chase,",13,11,"G. R. Adithya,"
פרה אדומה,he,FALSE,0,/A6a5R7eA47nJMNbEAd3vo1jkIV4.jpg,,493908,tt7769310,"Red Cow is a coming-of-age film that takes place in the days leading up to the assassination of Rabin and depicts the life of Benny, 16, orphaned from mother at birth and the only child of Joshua - a religious, right-wing extremist, in those critical junctures when she is forming her sexual, religious and political awareness.",2.886,/wX8y1G5Z1fBQNfbmINjCSXCkIH4.jpg,2/18/2018,0,90,Released,,Red Cow,FALSE,5.6,8,"Drama,","Sam Spiegel Film & Television School,Laïla Films,",,"he,","IL,",0,,"jerusalem, israel,coming of age,teenage girl,desire,lesbian interest,sexual awakening,woman director,father daughter relationship,",5,3,"Tsivia Barkai,"
For the Love of George,en,FALSE,0,/tlcCLK2DH1WOquesU4u6OtMOReG.jpg,https://www.fortheloveofgeorgemovie.com/,495829,tt3330948,"Set in early 2014, Poppy Wakefield works as a freelance journalist from her beautiful home in England. Her seemingly perfect, if predictable, life is shattered when she discovers her husband Stephen is having an affair.  In shock from betrayal, she finds comfort in a TV segment featuring George Clooney. George is everything her husband isn’t - sophisticated, funny, charming - someone who cares about making a difference in the world and who Poppy believes is her ideal match!  When she receives a well timed invitation to visit her friend Justin in LA, Poppy decides to give fate a helping hand and takes off on a quest to cross paths with George - where she has no doubt they will fall in love at first sight! However a surprise announcement brings Poppy and her romantic fantasy crashing back down to earth.  Through a funny series of near misses, unrelated adventures and colorful characters, Poppy navigates her new life in LA, until one day fate throws her a very unexpected curveball…",2.26,/tslC7OMSZEIwQxDLMSdxhScKTI6.jpg,2/13/2018,0,89,Released,One Woman's Quest to Meet Every Woman's Dream Man,For the Love of George,FALSE,4,4,"Comedy,Drama,Romance,",,,,,0,,"obsession,cheating husband,jilted woman,perfect man,",6,3,"Maria Burton,"
مغزهای کوچک زنگ‌ زده,fa,FALSE,0,/q3vsxLaeM28hulxe5UI5OwkCbgp.jpg,,503112,tt7901798,"The story is about a family of three brothers and a sister in the suburbs of the city's poverty. Their elder brother owns a drug-producing kitchen and presides over the group, like a shepherd for sheep.",2.476,/ua4QaktLoEHdv59IHjYrEGt99ar.jpg,2/5/2018,0,120,Released,,Sheeple,FALSE,6,12,"Drama,Crime,",,,"fa,","IR,",0,,,8,9,"Houman Seyyedi,"
America's Greatest Threat: Vladimir Putin,en,FALSE,0,/1MQNACTmel9acEFOOnFbMsjz3Km.jpg,https://www.history.com/specials/americas-greatest-threat-vladimir-putin,507469,,"A gripping look at Putin's rise from humble beginnings to brutal dictatorship, and his emergence as one of the gravest threats to America's security.",3.387,/qENCJ11eyTrpddfG7iAu6WctrEG.jpg,2/25/2018,0,120,Released,,America's Greatest Threat: Vladimir Putin,FALSE,0,0,"History,","History Films,",,"en,","US,",0,,"special,",4,1,"Rudy Bednar,"
Is That Chris Ramsey?,en,FALSE,0,,http://www.chrisramseycomedy.com,510872,,"Following on from his debut DVD ‘All Growed Up’, Chris embarks on his first arena tour, making his debut at Newcastle-upon-Tyne on Saturday 6th May 2017, for a night of comedy in front of a packed home audience.  Released via YouTube in February 2018",3.136,/vEhjsMANPLe1dQ310MRc8QRfp8X.jpg,2/22/2018,0,72,Released,Live at the Newcastle Metro Arena,Is That Chris Ramsey?,FALSE,0,0,"Comedy,",,,,"GB,",0,,"stand-up comedy,",1,1,"Rudy Bednar,"
花甲大人轉男孩,zh,FALSE,0,/1DRPejSaIvBsih2bAGJdSfp9F9V.jpg,,496497,tt7827658,"Nearly a year has gone by since the passing of Grandma, and the Zheng family is busy preparing for memorial rituals. Hwa Jia (Crowd Lu) gets discharged from military service and happily reunites with Wei (Vera Yen). The next morning, Wei's parents catch them in bed together and flip out. Wei's angry parents confront Hwa Jia's family, and the whole meeting turns into a farcical mess. Faced with an unprecedented crisis, Hwa Jia must figure out how to save himself and his family. Part of TTV's acclaimed Qseries imprint, the quirky and moving family series A Boy Named Flora A (2017) turned into one of Taiwan's biggest television hits of 2017. The cast and crew return with more family love and laughs in the 2018 feature film Back to the Good Times (2018), directed by Yu Ning Chu. Released during the Chinese New Year period, the film follows the post-military life of protagonist Hwa Jia, played by popular singer-songwriter Crowd Lu",3.001,/cAdR2I5VvTNyVhBdZ8WOitGKuIw.jpg,2/9/2018,0,119,Released,,Back to the Good Times,FALSE,6,4,"Comedy,Drama,","Oxygen Film Studio,",,"zh,","TW,",0,,,14,4,"Qu Youning,"
Pane dal cielo,it,FALSE,0,,,675410,tt8650344,,2.469,/zyed78mGLuCZEg25e9RYbTAeB6B.jpg,2/10/2018,0,0,Released,,Pane dal cielo,FALSE,6.7,3,"Drama,",,,,,0,,,0,0,"Qu Youning,"
Sickies Making Films,en,FALSE,0,,http://www.sickiesmakingfilms.com/,520776,tt7466502,"A love letter to film history, Sickies Making Films looks at our urge to censor movies and asks, Why? By focusing on the Maryland Board of Censors, the nation's longest lasting censor board, we discover reasons both absurd and surprisingly understandable.",3.359,/qhIt7dvTnaQTNn49dhi68lq6suW.jpg,2/22/2018,0,83,Released,,Sickies Making Films,FALSE,0,0,"Documentary,",,,"en,","US,",0,,,13,15,"Joe Tropea,"
Broken Ceiling,en,FALSE,0,/8t3BDKBaqsYB1AEj9f7pVXLo4bY.jpg,,508729,tt5221360,"When Angela Walker is passed over for yet another promotion, she decides she's going to have to break through the invisible corporate barriers once and for all.",2.686,/jp3A4kyWfnfvQsQzeLakVYJeMTE.jpg,2/23/2018,0,90,Released,,Broken Ceiling,FALSE,5.5,2,"Drama,",,,,"US,",0,,,10,3,"Adam Davis,"
Lambo,en,FALSE,48,/oBo0bI3idyFIb670wnrjSEsEWJo.jpg,https://www.lambothemovie.com/,510720,tt7496048,Aarron Lambert is a controversial man that provokes the system and inspires the public. A cinematic documentary following the struggles and successes of a voice that must be heard from childhood through to adult life.,2.386,/30sGXKjbbyHdH2EQcq70fNVIDpp.jpg,2/28/2018,0,100,Released,A contreversial voice for our generation,Lambo,FALSE,0,0,"Documentary,","UCA Films,",,"en,","GB,",0,,,0,0,"Adam Davis,"
仮面ライダーエグゼイド　トリロジー　アナザーエンディングー 仮面ライダーパラドクスwithポッピー,ja,FALSE,0,/t3NUNaPr0ztWi6aVs0nJHnxYOgd.jpg,http://www.ex-aid-trilogy.com/,485804,,"Second installment of the V-Cinema Kamen Rider Ex-Aid Trilogy: Another Ending will focus on the characters of Parado (Kamen Rider Para-DX) and Poppy Pipopapo (Kamen Rider Poppy). Saiko Yaotome is a doctor dedicated to recovery treatments and heads “Let's Make Bugsters”, a new training game created for the recovery of people that disappeared. The test run has Emu raising Parado and Saiko raising Poppy. There is something different about the Parado in the game, though. The “real” Parado has been trapped and he faces his mysterious double, with the strength of the bond with Emu.",3.336,/bZOCFIHfMMyx6Vq4bsmV5dwYOpV.jpg,2/17/2018,0,53,Released,We forgot the man who was the root of all this evil...,Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Para-DX with Poppy,FALSE,7.5,1,"Science Fiction,Action,Adventure,","Ishinomori Productions,Toei Company,",,"ja,","JP,",0,,"tokusatsu,v-cinema,",10,3,"Nobuhiro Suzumura,"
Off The Menu,en,FALSE,0,/w7AxrksTAxr7bkQaiErjrT4HzHz.jpg,https://www.offthemenuthemovie.com/,496297,tt6140580,"An unlikely heir to a Mexican fast-food franchise goes 'cuisine' hunting for the next culinary big thing, and finds himself in a small, dusty New Mexican town where foodies come from all over to salivate over the culinary treats of a local, authentic, and feisty female chef.",3.102,/y1vv48urzwEqn8t5hQ8L6Twp4Pc.jpg,2/1/2018,0,96,Released,,Off The Menu,FALSE,6.1,16,"Comedy,Romance,",,,"en,",,0,,,5,2,"Jay Silverman,"
祖宗十九代,zh,FALSE,0,/brhoxZAUtdBsCO4FHJMVcUexOvy.jpg,,514617,tt8443556,"Bei Xiaobei is a self-abased writer because he feels himself too fat. Because of his poor appearance, he often ran into a wall in real life. Later, he unwittingly finds a long dusty family tree and accidentally crosses through the ages to meet with his ancestors.",3.321,/cmxEQCRfbQTQbWfAzdCv1Un2qHS.jpg,2/16/2018,0,95,Released,,The Faces of My Gene,FALSE,4.2,6,"Drama,Comedy,","北京一个文化传媒有限公司,北京德云社文化传播有限公司,华策影业（天津）有限公司,",,"zh,","CN,",0,,,27,0,"Jay Silverman,"
Eiffel... I'm in Love 2,id,FALSE,0,/ffHdYkoMovSUQhCszps7vwMfkLQ.jpg,,502290,,"Twelve years into their long-distance relationship, things are about to change for Tita and Adit when Tita and her whole family move to Paris.",2.183,/uCqdFQanaNERUqeQepcdIgjGk1G.jpg,2/14/2018,0,116,Released,,Eiffel... I'm in Love 2,FALSE,8.3,2,"Comedy,Drama,","Soraya Intercine Films,",,"id,","ID,",0,,,9,18,"Rizal Mantovani,"
Oxalis,en,FALSE,0,/gUSwb2Lz13yHNneiZaTUG7VK8Ao.jpg,http://www.oxalismovie.com/,636372,tt4941032,A father’s perverse strategy for identifying his son's killer involves a nightmarish scientific experiment whose consequences are felt for generations to come.,2.79,/xMWaMPYzNEnq2cRLrbos2HWsYVt.jpg,2/8/2018,0,96,Released,,Oxalis,FALSE,4.2,6,"Science Fiction,",,,"en,",,0,,,3,1,"Brian Gottlieb,"
ആമി,ml,FALSE,0,/iMkgrWs83hZzMEeLacpw5TuPnyB.jpg,,467765,tt6689734,"Aami is a biopic based on the life of the renowned poet and author Kamala Das, who was fondly referred by her pet name Aami. The film mainly deals with two relationships the writer had - with the husband and after his demise, with a suitor from a different religion.",1.369,/z8K3oo6eQFUwKhWx5rHyMA9reDs.jpg,2/9/2018,0,167,Released,,Aami,FALSE,6.1,4,"Drama,","Central Pictures,Reel & Real Cinema,",,"bn,en,ml,","IN,",0,,"biography,writer,real story,",24,7,"Kamal,"
Pour vivre ici,fr,FALSE,0,/hif3dRJOcO0YvxtQiIVscGFCNAc.jpg,http://pourvivreici-lefilm.com,497419,tt7928214,"A recent widow living in a small Quebec town goes to Montreal to visit her busy adult son and daughter, and then on a whim decides to travel to the town of her childhood, where she hadn't set foot in decades.",2.039,/oHyBTiXNClS29AW7QBX6pEKnNj0.jpg,2/23/2018,0,90,Released,,A Place to live,FALSE,5.2,6,"Drama,","ACPAV,",,"fr,","CA,",0,,,27,6,"Bernard Émond,"
The Bombing of Wall Street,en,FALSE,0,,http://www.pbs.org/wgbh/americanexperience/films/bombing-wall-street/,505395,tt9902900,"On September 16, 1920, as hundreds of Wall Street workers headed out for lunch, a horse-drawn cart packed with dynamite exploded in front of Morgan Bank — the world’s most powerful banking institution. The blast turned the nation’s financial center into a bloody war zone and left 38 dead and hundreds more seriously injured. As financial institutions around the country went on high alert, many wondered if this was the strike against American capitalism that radical agitators had threatened for so long.",2.256,/tZLFv0W4TXBzJhfps2Z945tEO3j.jpg,2/13/2018,0,52,Released,,The Bombing of Wall Street,FALSE,5,1,"Documentary,","WGBH Boston,",,"en,","US,",0,,"wall street,bombing,anarchism,sedition,j edgar hoover,",1,8,"Susan Bellows,"
Cuban Food Stories,en,FALSE,0,,,500877,tt7334702,"After ten years living as an expat in the United States, Asori Soto decides to return to his homeland of Cuba to search for the missing flavors of his childhood. This is a journey to discover culinary traditions long thought lost due to the hardship that Cuba survived after the collapse of the Soviet Union.",3.146,/nIr93lLmcDNQALtdayBa37wHVRN.jpg,2/21/2018,0,82,Released,,Cuban Food Stories,FALSE,6.3,3,"Documentary,","Easy Mondays,",,"en,es,","CU,US,",0,,"cuba,food,",0,5,"Asori Soto,"
Kayhan,tr,FALSE,0,/dnZ55L6CDrqe7iciSzf5c26pNG1.jpg,,499639,tt7546486,,2.305,/iMd6L1eMhqJgplZeLrmPuvM6yWx.jpg,2/9/2018,0,0,Released,,Kayhan,FALSE,4.1,7,"Comedy,",,,"tr,","TR,",0,,"kayhan,",16,14,"Togan Gökbakar,"
Charles I's Treasures Reunited,en,FALSE,0,/ylMoIAGOo5HZdHjRo9NAyrhlP9j.jpg,https://www.bbc.co.uk/programmes/p05rqdyb,537939,tt7993666,"Brenda Emmanus explores the art collection of Charles I, much of which is being reunited for a unique exhibition for the first time since his execution. Brenda hears the stories behind the works of art and learns how the collection was sold off by Parliament following Charles's death.",3.046,,2/10/2018,0,60,Released,,Charles I's Treasures Reunited,FALSE,0,0,"Documentary,History,","BBC Arts,",,,"GB,",0,,,1,5,"Edmund Moriarty,"
40 Years in the Making: The Magic Music Movie,en,FALSE,0,/uNTsQVEfsdNSlhqVY1I71uYLS7C.jpg,https://www.magicmusicmovie.com,503242,tt7457716,"TV writer/producer Lee Aronsohn tracks down the scattered members of a beloved early 1970's band with the hope that, 40 years after they broke up, he can get them to play one last show.",2.339,/225wUoueqae5lCxkcZiSoc8pAO8.jpg,2/24/2018,0,99,Released,They were going to be the next big thing... but shit happened.,40 Years in the Making: The Magic Music Movie,FALSE,0,0,"Documentary,",,,"en,",,0,,,0,2,"Lee Aronsohn,"
House of Demons,en,FALSE,0,/rbvyqii91NYqNyOAFLVgKlOeTef.jpg,,462035,tt5886388,"Four estranged friends reunite and spend the night in a remote country house that was once home to a Manson Family like cult. As the night goes on, the strange rituals in the house's past open connections between the past, the present and the subconscious, forcing all the characters to confront their deepest secrets and darkest demons, or be destroyed by them.",2.207,/4TbNaM6roe5varLmhe9afv2TmXX.jpg,2/6/2018,0,90,Released,,House of Demons,FALSE,3.8,4,"Drama,Thriller,Horror,Science Fiction,Fantasy,",,,"en,",,1,"I recognise a decent number of the faces in _House of Demons_, but these faces are not the faces of actors... I'm not even saying that to be rude, I mean they literally aren't professional actors, as in, they have jobs and those jobs lie outside of the realm of acting. It was quite the experience to sit down to watch my dodgy horror movie for the night and realise ""Oh damn, that's classic schmoe Tiffany Smith!"" and so on. Even with that aside, _House of Demons_ was not the typical dodgy horror I was expecting. It's actually got a fair bit of originality, and is really more of a psychedelic moral exploration than the straight up cabin in the woods/haunted house movie I thought I was in store for. I mean, none of these things make _House of Demons_ **good**, but still, well worth noting.

_Final rating:★½: - Boring/disappointing. Avoid where possible._,",,10,3,"Patrick Meaney,"
Женщины против мужчин: Крымские каникулы,ru,FALSE,2000000,/4BMdbKshRVVDshHvFgHMpuFvw9g.jpg,,497723,tt8005366,"Going on vacation right after divorce is an excellent idea. Especially when you drag along two of your best friends. You’re asking for trouble though, if  your beautiful ex is staying at the same hotel. Moreover so, if she brings two of her best friends as well. Those friends, that happen to be exes of your best friends. In this case, revenge for old grudges turns into teams' competition. Eventually, fun competition turns and scales up to a hurricane that's threatening to destroy the coast, but true love shall prevail.",2.086,/rn4H5SEWo5E1JEVuNiLAtli4pbY.jpg,2/8/2018,0,90,Released,,Women vs Men 2,FALSE,4,14,"Romance,Comedy,","Fresh Film,",,"ru,","RU,",0,,,8,6,"Leonid Margolin,"
Verlorene,de,FALSE,0,,,498064,tt6887162,"The only time Maria feels liberated is when she is playing the organ. Bach’s music is something you feel in your gut. At home she bears the brunt of responsibility – both for her rebellious sister Hannah, two years her junior, who is busy planning her escape from the village, and for her father, Johann.",2.078,/dihp0cikMV5fLANNV9BoE3CSpcJ.jpg,2/19/2018,0,91,Released,,Lost Ones,FALSE,7.1,8,"Drama,","ViaFilm Böllhoff & Frauenknecht,Rat Pack Filmproduktion,Südwestrundfunk,Westdeutscher Rundfunk,",,"de,","DE,",0,,"organ,father daughter relationship,sister sister relationship,",6,11,"Felix Hassenfratz,"
The Ride,en,FALSE,0,,,390749,tt5625098,"The end of the Indian Wars in the US concluded with the horrific events at Wounded Knee in December, 1890. After Custer's defeat at Little Big Horn and Chief Sitting Bull's subsequent surrender and execution, the Lakota Sioux set out on a 300-mile walk southward through South Dakota. Along the way they were joined by Chief Big Foot's band of Minneconjou Lakota and pursued by the Calvary, ending up at Wounded Knee where 350 Lakota were massacred. In The Ride we are witness to the annual Chief Big Foot Memorial Ride, a tradition since 1986 where young Lakota retrace part of the route on a 300-mile horse ride in late December.",1.856,/hm9gArj26PjyCYPqo7SapKytSgG.jpg,2/7/2018,0,91,Released,,The Ride,FALSE,8.5,1,"Documentary,",,,"en,",,0,,"woman director,",0,1,"Stéphanie Gillard,"
Jimbo,en,FALSE,0,/hr3Qc43UVbK5xtvKSNIhEUwK2yL.jpg,,591983,tt7476122,"A criminal, who was recently released from prison, tries to leave the life he led behind, but certain people from his past have other ideas.",2.826,/lM0uCIcJVTwUPG2OdcT0nhrpqN7.jpg,2/2/2018,0,105,Released,,Jimbo,FALSE,0,0,"Drama,Crime,","81st Street Films,",,"en,","US,",0,,,8,2,"Dee Takos,"
Cuando dejes de quererme,es,FALSE,0,/2EKF13f3z4NS2ITfIAD5P2lzAuc.jpg,,502068,tt3674018,An Argentinian girl returns to her natal town on Basque Country to discover who killed her father.,2.535,/4xHzkgdlivszn2Gv87pmn6z7yrz.jpg,2/16/2018,0,105,Released,,When You No Longer Love Me,FALSE,6.7,7,"Mystery,Drama,Thriller,",,,"es,","AR,ES,",0,,,6,4,"Igor Legarreta,"
Là où les putains n’existent pas,fr,FALSE,0,,,503649,tt7982804,"The tragedy of Eva-Marree, deprived of her children for prostitution then killed by their father. In a convincing indictment, director Ovidie denounces the abuse of power by a supposedly protective Swedish state.",2.051,/qg6iAE7GZtzYRBxeA5YDfsoaFlM.jpg,2/6/2018,0,56,Released,,Là où les putains n’existent pas,FALSE,6.8,5,"Documentary,","ARTE,",,"en,fr,sv,","FR,",0,,"sweden,society,prostitution,",10,14,"Ovidie,"
கலகலப்பு 2,ta,FALSE,0,/nTcbKBDiNhOGXw1PYaj4FyQ74wf.jpg,,493103,tt7483318,"An ex-minister tries to get back a laptop containing the details about his corrupt wealth , but his auditor blackmails him for money. Meanwhile, three young men, with their own problems, get involved in this.",1.28,/tnS1hpUQq11GX5at6qz2kCurjwC.jpg,2/9/2018,0,154,Released,,Kalakalappu 2,FALSE,4.2,7,"Action,Comedy,","Avni Movies,",,"ta,","IN,",0,,"blackmail,self created problems,",22,14,"Sundar C,"
La Fête est finie,fr,FALSE,0,/c84U2K6iytvof9froafqAyjlXxn.jpg,,474298,tt6173020,"Despite their differences, Celeste and Sihem quickly become inseparable. The common will to get out of drugs seals their fusional friendship. This will be as much a force as an obstacle when, transferred from the center that welcomes them, they find themselves left to themselves, to the test of the real world and its temptations. They will have to fight to finally live.",2.834,/z8vMPg40miZ8iTLxETKviRlEnjK.jpg,2/28/2018,0,90,Released,,The Party Is Over,FALSE,6.1,34,"Drama,","Elzévir Films,",,"fr,","FR,",0,,"friendship,addiction,drug rehabilitation,drugs,",9,14,"Marie Garel-Weiss,"
Freddy Eddy,de,FALSE,0,/3Gp49cizMhzurBQTimJiAH29LSL.jpg,,432688,tt5778938,,2.024,/1hmtGuP68ZVyoBOsAou1LUznI0P.jpg,2/1/2018,0,0,Released,,Freddy Eddy,FALSE,6.5,4,"Thriller,","Filmlawine,",,"de,","DE,",0,,"schizophrenia,amnesia,psychosis,",30,5,"Tini Tüllmann,"
"Papers, Please: The Short Film",ru,FALSE,0,/djcenMJH3EkBvuOPAWwWlwqLC6O.jpg,http://store.steampowered.com/app/804320/Papers_Please__The_Short_Film,483855,tt7297578,"An official adaptation of the award winning game ""Papers, Please"" by Lucas Pope.",2.438,/6WLpAnlRkOmVqt2qCwEEVIiUpL5.jpg,2/24/2018,0,11,Released,,"Papers, Please: The Short Film",FALSE,7.1,29,"Drama,Thriller,","Kinodom,",,"ru,","RU,",0,,"border crossing,border guard,based on video game,short,",5,5,"Nikita Ordynsky,"
Amor Amor,pt,FALSE,0,,,501881,tt5528268,"Marta and Jorge have been a couple for seven years. All their friends think they are living a perfect romance. Too perfect, perhaps, for the despair of all: Bruno, who is much younger than Marta but madly in love with her; Lígia, who is Bruno's sister and Marta's best friend and would love to see her brother happy; Carlos, Jorge's friend, who maintains a superficial romance with Lígia while secretly in love with Marta; and for Jorge himself, who is afraid this idyllic romance will imprison him and, convinced that his love and his lover's desire to marry will take away his freedom, decides to show her the way into Carlos arms.",1.995,/qr9TRwPtpUFCxE373BmONOHlCHf.jpg,2/8/2018,0,108,Released,,Love Love,FALSE,5,2,"Romance,",,,"pt,","PT,",0,,,19,16,"Jorge Cramez,"
환절기,ko,FALSE,0,/mqDdESvXLR9aE6ileTz1PXC8obC.jpg,,418426,tt6165466,A story of a mother who goes through emotional turmoil after discovering a long-kept secret about her son.,2.765,/quYp69twt5fm2SNxwLusXxdAWMU.jpg,2/22/2018,0,102,Released,,In Between Seasons,FALSE,7.3,15,"Drama,Family,Romance,","Little Big Pictures,Myung Films Lab,",,"ko,","KR,",0,,"lgbt,in between seasons,gay,",9,4,"Lee Dong-eun,"
Beyond the Woods,en,FALSE,0,/5wXddavTrMHVYufaxSQbodWapVU.jpg,http://www.beyondthewoodshorror.com,417611,tt5060166,A gathering of friends is thrown into chaos by the opening of a mysterious fiery sinkhole near their secluded holiday home.,2.602,/tcRwAjb56WdoGHGsLcC5P2MzvXc.jpg,2/5/2018,0,84,Released,Nobody Is Getting Out of Here,Beyond the Woods,FALSE,4.2,18,"Horror,",,,"en,","IE,",2,"I think maybe I should have rated this lower, but I literally can't remember a single thing about it.

_Final rating:★½: - Boring/disappointing. Avoid where possible._,_**Irish Indie about a mundane vacation at a holiday home and the (*gasp*) gate to hell nearby**_

A group of friends & family gather at a remote holiday home in rural Ireland, but they’re off-put by the sulfuric stench of a newly opened sinkhole a couple of miles away. The stench will be the least of their cares when a bit o’ hell breaks loose.

“Beyond the Woods” (2018) is an Irish horror Indie that’s mostly mundane drama at the holiday home where the dudes & dudettes hang around drinking & smoking or maybe walking the yard/woods. If you can handle that, things turn horrific in the last act with pretty good infernal f/x, especially for a spare-change Indie. Personally, I enjoyed the lens into everyday social life in Ireland, but others may understandably find it tedious.     

The film runs 1 hour, 23 minutes, and was shot in Cullen (the holiday home & surrounding woods) & Crosshaven (creature nightmare scene), County Cork, Ireland. 

GRADE: C,",,8,12,"Sean Breathnach,"
내 여자가 된 형수,ko,FALSE,0,,,502066,,A man comes to visit with his girlfriend who pays back a debt using her body.,1.176,/bStYJQbY80Lb6ciDMqa8vAXGRW8.jpg,2/7/2018,0,66,Released,,My Sister-in-law Is My Girl,FALSE,0,0,"Drama,Family,Romance,",,,,"KR,",0,,,2,1,"Choi Seok-Won-I,"
Involution,en,FALSE,0,/vxsGUILyCcFtEqYtQIc4ECkZfGD.jpg,https://involutionfilm.com,509020,tt5730248,"In a future in which the earth has been sent out of control, affected by a cruel and inhuman mechanism that turns back Darwin's theory of Evolution, Hamming and Liv try to survive. It seems that nothing can stand in the way of their relationship, but every person gradually starts to feel animal instincts: uncontrolled aggression, protection of offspring, spontaneous sexual desire. When Liv disappears, Hamming has to make an important step – to face the world endangering his very own life in order to find her.",1.957,/i0fzZVfngVWf2rQVYfKXc8fvmtp.jpg,2/26/2018,0,87,Released,"Destroy Yourself, Free Tthe Planet",Involution,FALSE,3,2,"Thriller,Science Fiction,Drama,","Monomania Films,",,"en,","DE,RU,",0,,,6,11,"Pavel Khvaleev,"
Alterscape,en,FALSE,0,/9bEcxtvuoR3mtIbNDMjA13iHkbK.jpg,,445872,tt4123650,"After a failed suicide attempt, a young man coping with loss and depression, submits to a series of trials that fine-tune human emotions, but his unique reaction to the tests send him on a journey that transcends both physical and perceived reality.",2.577,/qUCn2oXPWqIrnWkpoIIKnI9ampn.jpg,2/23/2018,0,90,Released,Reality is just a reflection,Alterscape,FALSE,2.9,9,"Science Fiction,",,,,,0,,,6,3,"Serge Levin,"
灵魂摆渡·黄泉,zh,FALSE,0,/ftrKmHhFAfILMsEzxl6c3aIzx2T.jpg,,503606,tt7959042,,1.153,/bEsZhAZsFOgP61SgfpM1GrNKdKW.jpg,2/1/2018,0,,Released,,The Ferry Man Manjusaka,FALSE,5,1,"Fantasy,Mystery,Thriller,",,,"zh,","CN,",0,,,6,2,"Ju Xingmao,"
